file;p
frame619.png;(183, 96)
frame341.png;(163, 187)
frame355.png;(129, 65)
frame1038.png;(127, 96)
frame590.png;(183, 95)
frame584.png;(183, 91)
frame1170.png;(132, 92)
frame235.png;(178, 175)
frame553.png;(179, 92)
frame547.png;(180, 99)
frame221.png;(178, 171)
frame1164.png;(136, 92)
frame1158.png;(135, 91)
frame17.png;(172, 136)
frame241.png;(179, 189)
frame1132.png;(135, 89)
frame561.png;(180, 93)
frame212.png;(170, 175)
frame210.png;(170, 175)
frame163.png;(134, 173)
frame214.png;(178, 170)
frame215.png;(177, 174)
frame158.png;(137, 166)
frame1138.png;(134, 88)
frame653.png;(191, 108)
frame481.png;(130, 33)
frame102.png;(146, 136)
frame513.png;(181, 73)
frame1108.png;(132, 88)
frame657.png;(179, 109)
frame1034.png;(149, 88)
frame1078.png;(129, 90)
frame327.png;(167, 188)
frame286.png;(176, 161)
frame25.png;(186, 127)
frame1126.png;(135, 88)
frame237.png;(175, 187)
frame1124.png;(137, 88)
frame1142.png;(136, 89)
frame261.png;(169, 169)
frame100.png;(153, 133)
frame1186.png;(128, 93)
frame642.png;(189, 101)
frame1136.png;(132, 89)
frame119.png;(157, 134)
frame589.png;(183, 92)
frame217.png;(182, 172)
frame1129.png;(138, 88)
frame1106.png;(134, 90)
frame517.png;(181, 79)
frame245.png;(174, 191)
frame22.png;(171, 128)
frame1041.png;(133, 99)
frame611.png;(188, 102)
frame525.png;(161, 86)
frame454.png;(127, 36)
frame258.png;(185, 158)
frame567.png;(182, 92)
frame1110.png;(132, 89)
frame672.png;(181, 39)
frame1100.png;(132, 90)
frame1087.png;(153, 91)
frame509.png;(179, 69)
frame255.png;(167, 172)
frame98.png;(156, 135)
frame1037.png;(138, 96)
frame1155.png;(138, 92)
frame1059.png;(135, 96)
frame248.png;(171, 188)
frame1125.png;(137, 89)
frame638.png;(188, 101)
frame516.png;(179, 80)
frame650.png;(189, 105)
frame254.png;(166, 172)
frame612.png;(186, 106)
frame1083.png;(153, 90)
frame293.png;(168, 195)
frame1093.png;(133, 88)
frame1194.png;(160, 135)
frame1168.png;(135, 93)
frame325.png;(174, 187)
frame239.png;(180, 192)
frame737.png;(175, 25)
frame1064.png;(132, 94)
frame1131.png;(134, 88)
frame617.png;(178, 113)
frame19.png;(167, 116)
frame1105.png;(133, 89)
frame1166.png;(136, 93)
frame402.png;(111, 54)
frame189.png;(160, 187)
frame275.png;(169, 176)
frame533.png;(166, 101)
frame563.png;(181, 90)
frame599.png;(172, 80)
frame415.png;(121, 51)
frame1153.png;(137, 91)
frame588.png;(184, 92)
frame746.png;(174, 47)
frame348.png;(164, 190)
frame114.png;(144, 133)
frame1086.png;(155, 89)
frame579.png;(183, 95)
frame627.png;(175, 120)
frame1053.png;(157, 91)
frame1077.png;(131, 92)
frame1066.png;(132, 94)
frame1181.png;(130, 94)
frame284.png;(162, 161)
frame1084.png;(154, 90)
frame1109.png;(130, 89)
frame577.png;(185, 92)
frame1146.png;(129, 93)
frame1033.png;(140, 83)
frame535.png;(166, 111)
frame131.png;(144, 151)
frame155.png;(144, 164)
frame211.png;(169, 180)
frame646.png;(193, 108)
frame246.png;(179, 194)
frame1190.png;(124, 93)
frame174.png;(164, 146)
frame260.png;(184, 167)
frame614.png;(184, 111)
frame1035.png;(151, 98)
frame655.png;(189, 108)
frame1096.png;(131, 90)
frame613.png;(187, 110)
frame116.png;(150, 137)
frame134.png;(145, 155)
frame228.png;(183, 147)
frame133.png;(153, 149)
frame615.png;(172, 116)
frame136.png;(142, 153)
frame1074.png;(132, 92)
frame651.png;(181, 106)
frame645.png;(194, 104)
frame528.png;(158, 77)
frame149.png;(148, 166)
frame1113.png;(133, 88)
frame12.png;(181, 157)
frame1117.png;(133, 89)
frame526.png;(158, 87)
frame573.png;(181, 92)
frame1042.png;(134, 100)
frame1089.png;(153, 90)
frame4.png;(176, 149)
frame128.png;(146, 146)
frame244.png;(180, 193)
frame480.png;(129, 39)
frame735.png;(176, 28)
frame550.png;(176, 97)
frame1114.png;(132, 89)
frame658.png;(173, 113)
frame1050.png;(134, 96)
frame182.png;(160, 166)
frame112.png;(146, 130)
frame118.png;(142, 135)
frame1139.png;(134, 89)
frame0.png;(169, 150)
frame106.png;(153, 129)
frame629.png;(175, 110)
frame268.png;(170, 180)
frame1145.png;(137, 91)
frame764.png;(180, 44)
frame1118.png;(134, 90)
frame1143.png;(137, 89)
frame565.png;(181, 93)
frame598.png;(173, 86)
frame1043.png;(142, 102)
frame2.png;(173, 151)
frame570.png;(181, 92)
frame1137.png;(133, 90)
frame659.png;(171, 115)
frame544.png;(178, 99)
frame1183.png;(127, 94)
frame1191.png;(127, 94)
frame1184.png;(128, 93)
frame586.png;(181, 90)
frame736.png;(177, 26)
frame105.png;(149, 132)
frame1036.png;(145, 100)
frame188.png;(159, 187)
frame1173.png;(132, 97)
frame562.png;(180, 91)
frame283.png;(164, 181)
frame751.png;(178, 48)
frame548.png;(179, 97)
frame734.png;(172, 30)
frame766.png;(181, 44)
frame641.png;(191, 98)
frame749.png;(176, 50)
frame252.png;(176, 180)
frame1169.png;(136, 93)
frame1154.png;(138, 92)
frame647.png;(183, 108)
frame6.png;(175, 156)
frame1141.png;(136, 89)
frame1.png;(172, 149)
frame1157.png;(138, 91)
frame1182.png;(129, 93)
frame1065.png;(133, 93)
frame607.png;(186, 113)
frame1101.png;(132, 89)
frame530.png;(162, 78)
frame1071.png;(133, 92)
frame656.png;(185, 107)
frame13.png;(180, 154)
frame603.png;(189, 112)
frame294.png;(169, 202)
frame1122.png;(137, 88)
frame251.png;(170, 180)
frame111.png;(154, 134)
frame1178.png;(130, 95)
frame1068.png;(132, 93)
frame524.png;(165, 92)
frame198.png;(166, 199)
frame202.png;(168, 199)
frame522.png;(173, 93)
frame3.png;(174, 150)
frame1185.png;(129, 92)
frame21.png;(166, 115)
frame1127.png;(137, 87)
frame539.png;(173, 110)
frame1055.png;(131, 96)
frame1103.png;(132, 91)
frame649.png;(190, 106)
frame265.png;(178, 166)
frame201.png;(167, 203)
frame276.png;(168, 173)
frame1192.png;(126, 94)
frame1107.png;(125, 90)
frame274.png;(171, 189)
frame765.png;(182, 45)
frame138.png;(145, 153)
frame592.png;(183, 95)
frame633.png;(193, 97)
frame1091.png;(153, 89)
frame101.png;(146, 133)
frame99.png;(148, 136)
frame121.png;(153, 143)
frame331.png;(172, 186)
frame199.png;(165, 197)
frame1151.png;(136, 93)
frame297.png;(168, 209)
frame606.png;(184, 124)
frame1098.png;(127, 89)
frame124.png;(141, 147)
frame1082.png;(154, 90)
frame1067.png;(132, 94)
frame120.png;(148, 142)
frame610.png;(187, 106)
frame1187.png;(125, 95)
frame551.png;(179, 95)
frame549.png;(178, 96)
frame1116.png;(133, 89)
frame560.png;(185, 97)
frame236.png;(178, 177)
frame1147.png;(132, 94)
frame518.png;(181, 81)
frame574.png;(181, 92)
frame770.png;(183, 39)
frame684.png;(175, 18)
frame15.png;(176, 149)
frame1032.png;(136, 88)
frame1060.png;(132, 94)
frame604.png;(186, 118)
frame127.png;(149, 141)
frame256.png;(178, 168)
frame132.png;(146, 150)
frame602.png;(191, 107)
frame1080.png;(132, 90)
frame1062.png;(131, 96)
frame587.png;(181, 90)
frame571.png;(179, 93)
frame1111.png;(126, 89)
frame511.png;(180, 69)
frame771.png;(184, 38)
frame30.png;(179, 121)
frame1072.png;(130, 91)
frame1180.png;(128, 93)
frame89.png;(141, 138)
frame259.png;(183, 156)
frame277.png;(167, 160)
frame123.png;(145, 148)
frame216.png;(182, 177)
frame531.png;(164, 86)
frame250.png;(173, 181)
frame1167.png;(135, 92)
frame1069.png;(132, 92)
frame107.png;(154, 131)
frame558.png;(185, 100)
frame1104.png;(134, 90)
frame532.png;(163, 92)
frame519.png;(181, 80)
frame671.png;(184, 41)
frame652.png;(182, 106)
frame559.png;(186, 97)
frame1152.png;(136, 92)
frame197.png;(170, 198)
frame566.png;(180, 91)
frame249.png;(171, 187)
frame578.png;(183, 95)
frame1054.png;(156, 93)
frame643.png;(192, 105)
frame257.png;(176, 167)
frame1081.png;(130, 90)
frame1049.png;(133, 96)
frame1046.png;(131, 99)
frame29.png;(176, 119)
frame1090.png;(152, 89)
frame510.png;(179, 72)
frame1135.png;(135, 88)
frame576.png;(184, 91)
frame512.png;(179, 70)
frame1076.png;(133, 91)
frame177.png;(157, 156)
frame270.png;(179, 161)
frame1057.png;(143, 101)
frame1085.png;(153, 90)
frame639.png;(182, 102)
frame640.png;(183, 100)
frame529.png;(159, 70)
frame1079.png;(132, 91)
frame1140.png;(136, 89)
frame628.png;(173, 125)
frame1095.png;(131, 88)
frame16.png;(175, 147)
frame1094.png;(133, 89)
frame616.png;(173, 118)
frame1073.png;(130, 91)
frame8.png;(175, 161)
frame593.png;(186, 94)
frame538.png;(173, 116)
frame1045.png;(132, 104)
frame20.png;(167, 115)
frame654.png;(188, 108)
frame1150.png;(136, 91)
frame1063.png;(135, 93)
frame605.png;(181, 125)
frame1121.png;(131, 90)
frame767.png;(183, 43)
frame772.png;(183, 36)
frame222.png;(181, 176)
frame1075.png;(134, 91)
frame1058.png;(143, 100)
frame1056.png;(135, 95)
frame521.png;(179, 85)
frame1133.png;(134, 90)
frame545.png;(181, 99)
frame536.png;(166, 113)
frame515.png;(180, 78)
frame173.png;(157, 132)
frame762.png;(179, 39)
frame108.png;(146, 129)
frame534.png;(166, 110)
frame1047.png;(133, 97)
frame1044.png;(138, 109)
frame1088.png;(152, 89)
frame1156.png;(136, 91)
frame229.png;(175, 143)
frame1120.png;(135, 88)
frame537.png;(168, 118)
frame1128.png;(136, 87)
frame1134.png;(134, 89)
frame745.png;(171, 45)
frame18.png;(169, 122)
frame1061.png;(131, 95)
frame1099.png;(132, 90)
frame88.png;(146, 141)
frame183.png;(167, 168)
frame213.png;(174, 170)
frame632.png;(181, 100)
frame1123.png;(136, 89)
frame7.png;(177, 158)
frame287.png;(176, 160)
frame600.png;(187, 100)
frame763.png;(179, 46)
frame1070.png;(132, 92)
frame1048.png;(133, 97)
frame564.png;(182, 91)
frame1102.png;(133, 90)
frame176.png;(167, 162)
frame109.png;(153, 131)
frame527.png;(158, 88)
frame626.png;(176, 120)
frame752.png;(177, 47)
frame1115.png;(133, 88)
frame1130.png;(136, 89)
frame1097.png;(132, 88)
frame1112.png;(129, 88)
frame1052.png;(158, 92)
frame648.png;(191, 111)
frame644.png;(186, 104)
frame1144.png;(136, 91)
frame328.png;(167, 192)
frame523.png;(173, 93)
frame1092.png;(131, 89)
frame601.png;(192, 106)
frame1179.png;(132, 94)
frame572.png;(183, 91)
frame1119.png;(135, 89)
frame223.png;(180, 187)
frame1051.png;(134, 96)
frame1040.png;(130, 99)
frame514.png;(183, 74)
frame1172.png;(132, 98)
frame110.png;(142, 132)
frame271.png;(179, 161)
frame575.png;(181, 92)
frame520.png;(179, 82)
frame432.png;(-1, -1)
frame935.png;(164, 159)
frame330.png;(189, 190)
frame1195.png;(156, 135)
frame61.png;(125, 122)
frame1212.png;(-1, -1)
frame670.png;(183, 42)
frame925.png;(150, 163)
frame160.png;(138, 169)
frame1001.png;(159, 185)
frame980.png;(167, 159)
frame845.png;(150, 157)
frame482.png;(131, 26)
frame448.png;(117, 7)
frame968.png;(150, 179)
frame72.png;(140, 106)
frame314.png;(142, 229)
frame473.png;(138, 24)
frame171.png;(147, 134)
frame775.png;(181, 28)
frame289.png;(164, 173)
frame1196.png;(157, 135)
frame1213.png;(-1, -1)
frame302.png;(165, 235)
frame840.png;(148, 173)
frame887.png;(128, 170)
frame1027.png;(142, 179)
frame335.png;(146, 163)
frame438.png;(-1, -1)
frame787.png;(160, 38)
frame418.png;(135, 22)
frame386.png;(-1, -1)
frame900.png;(-1, -1)
frame697.png;(169, 45)
frame919.png;(148, 164)
frame356.png;(132, 52)
frame886.png;(-1, -1)
frame962.png;(135, 161)
frame1006.png;(184, 174)
frame993.png;(-1, -1)
frame436.png;(-1, -1)
frame927.png;(-1, -1)
frame759.png;(171, 28)
frame1023.png;(133, 168)
frame977.png;(143, 147)
frame663.png;(181, 42)
frame412.png;(120, 10)
frame757.png;(172, 28)
frame5.png;(176, 150)
frame795.png;(166, 44)
frame915.png;(-1, -1)
frame51.png;(141, 109)
frame976.png;(142, 146)
frame696.png;(168, 46)
frame66.png;(127, 124)
frame959.png;(142, 163)
frame505.png;(-1, -1)
frame37.png;(203, 118)
frame455.png;(129, 48)
frame774.png;(181, 32)
frame360.png;(-1, -1)
frame461.png;(132, 20)
frame1014.png;(136, 174)
frame920.png;(153, 165)
frame913.png;(143, 166)
frame676.png;(179, 29)
frame484.png;(141, 29)
frame808.png;(169, 47)
frame449.png;(111, 14)
frame859.png;(-1, -1)
frame796.png;(165, 45)
frame786.png;(162, 39)
frame949.png;(143, 161)
frame507.png;(-1, -1)
frame958.png;(144, 166)
frame478.png;(136, 28)
frame122.png;(142, 149)
frame141.png;(141, 156)
frame125.png;(143, 146)
frame938.png;(-1, -1)
frame862.png;(-1, -1)
frame875.png;(139, 157)
frame897.png;(134, 170)
frame73.png;(153, 109)
frame375.png;(-1, -1)
frame379.png;(-1, -1)
frame164.png;(135, 175)
frame390.png;(168, 26)
frame26.png;(173, 117)
frame852.png;(141, 161)
frame205.png;(155, 162)
frame946.png;(170, 166)
frame358.png;(-1, -1)
frame723.png;(161, 42)
frame678.png;(173, 25)
frame41.png;(220, 145)
frame485.png;(145, 40)
frame986.png;(146, 164)
frame451.png;(124, 32)
frame452.png;(133, 42)
frame9.png;(177, 161)
frame680.png;(173, 21)
frame32.png;(182, 149)
frame883.png;(135, 155)
frame940.png;(-1, -1)
frame1205.png;(153, 139)
frame851.png;(143, 159)
frame394.png;(144, 53)
frame1009.png;(172, 174)
frame376.png;(150, 23)
frame698.png;(169, 47)
frame999.png;(-1, -1)
frame361.png;(-1, -1)
frame877.png;(131, 156)
frame312.png;(149, 235)
frame207.png;(141, 144)
frame1031.png;(145, 168)
frame291.png;(166, 188)
frame1199.png;(151, 138)
frame813.png;(114, 159)
frame970.png;(158, 174)
frame48.png;(142, 108)
frame429.png;(-1, -1)
frame113.png;(153, 130)
frame973.png;(138, 157)
frame941.png;(183, 169)
frame827.png;(118, 159)
frame724.png;(161, 34)
frame818.png;(138, 166)
frame683.png;(170, 17)
frame437.png;(-1, -1)
frame873.png;(133, 159)
frame738.png;(176, 25)
frame439.png;(-1, -1)
frame50.png;(152, 105)
frame456.png;(131, 38)
frame836.png;(141, 167)
frame28.png;(176, 131)
frame457.png;(130, 20)
frame895.png;(135, 166)
frame264.png;(179, 158)
frame777.png;(175, 24)
frame39.png;(215, 121)
frame36.png;(200, 103)
frame343.png;(162, 185)
frame937.png;(166, 159)
frame240.png;(179, 184)
frame463.png;(145, 7)
frame709.png;(155, 37)
frame1003.png;(159, 178)
frame905.png;(147, 164)
frame45.png;(121, 134)
frame204.png;(182, 190)
frame378.png;(-1, -1)
frame385.png;(-1, -1)
frame500.png;(-1, -1)
frame834.png;(160, 159)
frame300.png;(164, 214)
frame310.png;(149, 238)
frame295.png;(167, 201)
frame38.png;(209, 117)
frame928.png;(144, 161)
frame35.png;(200, 102)
frame756.png;(174, 29)
frame936.png;(167, 159)
frame688.png;(170, 47)
frame498.png;(-1, -1)
frame699.png;(166, 48)
frame203.png;(173, 203)
frame990.png;(167, 175)
frame435.png;(-1, -1)
frame95.png;(147, 135)
frame951.png;(140, 163)
frame381.png;(-1, -1)
frame988.png;(142, 168)
frame964.png;(137, 163)
frame871.png;(131, 161)
frame33.png;(192, 87)
frame496.png;(-1, -1)
frame392.png;(162, 32)
frame467.png;(138, 24)
frame103.png;(147, 138)
frame1207.png;(-1, -1)
frame167.png;(129, 191)
frame383.png;(-1, -1)
frame892.png;(147, 165)
frame833.png;(163, 167)
frame442.png;(-1, -1)
frame1029.png;(144, 179)
frame362.png;(-1, -1)
frame1022.png;(166, 170)
frame815.png;(121, 163)
frame675.png;(176, 32)
frame247.png;(172, 187)
frame1025.png;(139, 172)
frame996.png;(-1, -1)
frame1019.png;(145, 176)
frame469.png;(131, 26)
frame896.png;(137, 170)
frame1018.png;(147, 176)
frame695.png;(170, 47)
frame367.png;(-1, -1)
frame710.png;(157, 37)
frame1010.png;(169, 174)
frame503.png;(-1, -1)
frame285.png;(176, 158)
frame904.png;(-1, -1)
frame963.png;(132, 163)
frame175.png;(165, 151)
frame338.png;(150, 170)
frame370.png;(-1, -1)
frame62.png;(126, 125)
frame308.png;(158, 239)
frame704.png;(158, 45)
frame1203.png;(153, 139)
frame40.png;(225, 144)
frame1200.png;(151, 137)
frame499.png;(-1, -1)
frame495.png;(-1, -1)
frame420.png;(-1, -1)
frame1013.png;(164, 174)
frame445.png;(94, 16)
frame349.png;(154, 135)
frame1208.png;(152, 145)
frame352.png;(141, 110)
frame399.png;(93, 47)
frame828.png;(-1, -1)
frame867.png;(123, 166)
frame809.png;(171, 45)
frame416.png;(123, 47)
frame55.png;(129, 112)
frame165.png;(135, 175)
frame876.png;(136, 157)
frame860.png;(-1, -1)
frame373.png;(-1, -1)
frame830.png;(155, 164)
frame718.png;(164, 41)
frame169.png;(131, 188)
frame243.png;(178, 192)
frame492.png;(-1, -1)
frame365.png;(-1, -1)
frame168.png;(133, 192)
frame822.png;(130, 166)
frame53.png;(130, 115)
frame43.png;(137, 152)
frame267.png;(171, 174)
frame208.png;(156, 154)
frame74.png;(138, 107)
frame816.png;(121, 165)
frame329.png;(168, 188)
frame733.png;(169, 31)
frame320.png;(149, 229)
frame476.png;(-1, -1)
frame930.png;(-1, -1)
frame1012.png;(167, 172)
frame1017.png;(147, 177)
frame882.png;(130, 154)
frame917.png;(151, 168)
frame890.png;(142, 170)
frame870.png;(129, 164)
frame477.png;(-1, -1)
frame458.png;(130, 23)
frame419.png;(127, 27)
frame998.png;(-1, -1)
frame819.png;(136, 166)
frame1026.png;(143, 176)
frame906.png;(-1, -1)
frame700.png;(165, 49)
frame907.png;(-1, -1)
frame861.png;(127, 159)
frame322.png;(158, 220)
frame306.png;(164, 239)
frame464.png;(-1, -1)
frame781.png;(172, 21)
frame837.png;(146, 170)
frame985.png;(145, 160)
frame789.png;(157, 38)
frame506.png;(-1, -1)
frame878.png;(130, 155)
frame342.png;(164, 187)
frame304.png;(165, 238)
frame898.png;(135, 169)
frame690.png;(170, 50)
frame685.png;(180, 39)
frame972.png;(147, 166)
frame466.png;(-1, -1)
frame755.png;(174, 31)
frame854.png;(138, 155)
frame272.png;(167, 168)
frame794.png;(163, 43)
frame843.png;(155, 169)
frame81.png;(132, 136)
frame947.png;(171, 165)
frame1197.png;(155, 134)
frame983.png;(170, 160)
frame668.png;(183, 42)
frame730.png;(163, 31)
frame491.png;(-1, -1)
frame874.png;(136, 158)
frame880.png;(135, 153)
frame884.png;(132, 160)
frame889.png;(128, 172)
frame821.png;(132, 166)
frame732.png;(164, 34)
frame793.png;(164, 43)
frame847.png;(155, 157)
frame865.png;(126, 164)
frame47.png;(120, 122)
frame1005.png;(183, 174)
frame483.png;(140, 27)
frame288.png;(163, 168)
frame835.png;(150, 159)
frame307.png;(164, 239)
frame70.png;(144, 120)
frame46.png;(108, 136)
frame899.png;(-1, -1)
frame864.png;(126, 161)
frame979.png;(146, 154)
frame368.png;(-1, -1)
frame332.png;(169, 179)
frame717.png;(163, 41)
frame776.png;(179, 24)
frame660.png;(181, 44)
frame831.png;(157, 164)
frame317.png;(142, 235)
frame939.png;(-1, -1)
frame817.png;(138, 167)
frame782.png;(172, 30)
frame849.png;(142, 164)
frame382.png;(-1, -1)
frame661.png;(181, 42)
frame401.png;(97, 55)
frame364.png;(-1, -1)
frame823.png;(140, 167)
frame785.png;(165, 41)
frame465.png;(-1, -1)
frame278.png;(166, 156)
frame242.png;(179, 194)
frame126.png;(157, 142)
frame65.png;(127, 131)
frame758.png;(173, 26)
frame77.png;(143, 95)
frame844.png;(155, 161)
frame720.png;(163, 40)
frame433.png;(-1, -1)
frame357.png;(133, 40)
frame924.png;(150, 163)
frame56.png;(142, 113)
frame130.png;(145, 148)
frame323.png;(157, 212)
frame885.png;(130, 162)
frame69.png;(138, 125)
frame881.png;(132, 155)
frame200.png;(165, 201)
frame693.png;(175, 50)
frame309.png;(160, 239)
frame206.png;(155, 159)
frame783.png;(170, 39)
frame850.png;(142, 161)
frame914.png;(-1, -1)
frame872.png;(-1, -1)
frame894.png;(138, 165)
frame1209.png;(156, 150)
frame398.png;(92, 37)
frame981.png;(168, 160)
frame731.png;(161, 35)
frame440.png;(-1, -1)
frame410.png;(135, 24)
frame846.png;(153, 155)
frame460.png;(133, 20)
frame253.png;(171, 179)
frame83.png;(136, 139)
frame961.png;(139, 161)
frame778.png;(173, 21)
frame400.png;(94, 55)
frame1016.png;(146, 177)
frame486.png;(140, 39)
frame23.png;(188, 135)
frame71.png;(136, 113)
frame903.png;(-1, -1)
frame388.png;(-1, -1)
frame997.png;(-1, -1)
frame1202.png;(152, 139)
frame824.png;(132, 161)
frame424.png;(-1, -1)
frame326.png;(173, 188)
frame728.png;(162, 25)
frame490.png;(-1, -1)
frame129.png;(152, 145)
frame1030.png;(146, 170)
frame975.png;(136, 150)
frame172.png;(156, 131)
frame301.png;(165, 225)
frame790.png;(157, 42)
frame773.png;(182, 34)
frame1211.png;(161, 143)
frame488.png;(139, 34)
frame333.png;(154, 143)
frame31.png;(179, 143)
frame411.png;(133, 21)
frame1004.png;(186, 177)
frame459.png;(128, 25)
frame76.png;(133, 105)
frame393.png;(154, 44)
frame489.png;(142, 29)
frame139.png;(144, 157)
frame54.png;(125, 108)
frame952.png;(137, 164)
frame1007.png;(180, 175)
frame366.png;(152, 13)
frame137.png;(145, 152)
frame391.png;(166, 26)
frame674.png;(177, 37)
frame692.png;(172, 52)
frame49.png;(129, 105)
frame425.png;(-1, -1)
frame779.png;(172, 20)
frame313.png;(140, 229)
frame298.png;(168, 214)
frame79.png;(142, 116)
frame453.png;(129, 35)
frame80.png;(141, 131)
frame912.png;(-1, -1)
frame729.png;(164, 30)
frame667.png;(179, 43)
frame916.png;(152, 166)
frame926.png;(-1, -1)
frame94.png;(155, 135)
frame479.png;(132, 29)
frame677.png;(177, 27)
frame1201.png;(152, 137)
frame666.png;(182, 41)
frame59.png;(129, 118)
frame428.png;(-1, -1)
frame75.png;(136, 106)
frame706.png;(154, 43)
frame316.png;(144, 231)
frame664.png;(183, 42)
frame665.png;(181, 42)
frame468.png;(132, 30)
frame324.png;(173, 197)
frame711.png;(157, 38)
frame801.png;(172, 46)
frame754.png;(176, 35)
frame262.png;(177, 161)
frame855.png;(140, 154)
frame384.png;(-1, -1)
frame86.png;(139, 139)
frame747.png;(174, 47)
frame501.png;(-1, -1)
frame421.png;(-1, -1)
frame691.png;(171, 53)
frame334.png;(151, 145)
frame931.png;(-1, -1)
frame115.png;(145, 132)
frame444.png;(-1, -1)
frame1024.png;(138, 168)
frame891.png;(148, 166)
frame707.png;(155, 43)
frame369.png;(-1, -1)
frame792.png;(163, 44)
frame960.png;(140, 160)
frame989.png;(139, 171)
frame58.png;(126, 118)
frame918.png;(151, 167)
frame1000.png;(-1, -1)
frame446.png;(103, 21)
frame426.png;(-1, -1)
frame57.png;(131, 117)
frame820.png;(133, 166)
frame405.png;(122, 45)
frame493.png;(-1, -1)
frame117.png;(140, 139)
frame339.png;(152, 169)
frame994.png;(-1, -1)
frame238.png;(177, 185)
frame135.png;(145, 153)
frame396.png;(109, 53)
frame447.png;(112, 7)
frame27.png;(174, 130)
frame911.png;(137, 164)
frame991.png;(165, 179)
frame148.png;(149, 166)
frame966.png;(137, 168)
frame1020.png;(146, 174)
frame780.png;(172, 19)
frame812.png;(-1, -1)
frame934.png;(-1, -1)
frame389.png;(-1, -1)
frame713.png;(159, 39)
frame722.png;(162, 43)
frame784.png;(166, 42)
frame104.png;(154, 140)
frame371.png;(-1, -1)
frame682.png;(171, 20)
frame351.png;(148, 114)
frame502.png;(-1, -1)
frame727.png;(161, 27)
frame166.png;(135, 179)
frame716.png;(164, 40)
frame932.png;(164, 160)
frame422.png;(-1, -1)
frame971.png;(155, 171)
frame337.png;(145, 168)
frame34.png;(202, 101)
frame703.png;(161, 47)
frame1015.png;(166, 177)
frame739.png;(171, 35)
frame279.png;(174, 160)
frame318.png;(149, 236)
frame1210.png;(161, 145)
frame901.png;(-1, -1)
frame922.png;(-1, -1)
frame974.png;(138, 156)
