file;p
frame13468.png;(252, 150)
frame13386.png;(208, 140)
frame13356.png;(205, 136)
frame13433.png;(216, 191)
frame13279.png;(143, 116)
frame13264.png;(146, 122)
frame13444.png;(260, 138)
frame13341.png;(217, 132)
frame13351.png;(195, 130)
frame13330.png;(205, 131)
frame13362.png;(208, 134)
frame13379.png;(205, 137)
frame13441.png;(244, 136)
frame13262.png;(151, 121)
frame13380.png;(205, 138)
frame13297.png;(194, 119)
frame13479.png;(227, 164)
frame13337.png;(206, 131)
frame13247.png;(165, 119)
frame13328.png;(206, 132)
frame13360.png;(208, 132)
frame13340.png;(215, 132)
frame13461.png;(240, 146)
frame13301.png;(153, 121)
frame13296.png;(175, 131)
frame13422.png;(221, 154)
frame13240.png;(199, 162)
frame13375.png;(210, 140)
frame13302.png;(154, 119)
frame13442.png;(266, 134)
frame13276.png;(147, 118)
frame13251.png;(146, 127)
frame13255.png;(152, 120)
frame13412.png;(216, 154)
frame13404.png;(217, 150)
frame13347.png;(221, 132)
frame13355.png;(203, 134)
frame13488.png;(223, 151)
frame13348.png;(214, 131)
frame13439.png;(218, 151)
frame13424.png;(218, 155)
frame13305.png;(147, 118)
frame13477.png;(237, 152)
frame13243.png;(182, 162)
frame13233.png;(228, 170)
frame13275.png;(149, 117)
frame13423.png;(219, 154)
frame13234.png;(223, 168)
frame13265.png;(151, 121)
frame13432.png;(214, 188)
frame13331.png;(204, 131)
frame13345.png;(160, 131)
frame13420.png;(222, 156)
frame13335.png;(204, 131)
frame13434.png;(218, 184)
frame13237.png;(210, 164)
frame13304.png;(150, 116)
frame13248.png;(172, 115)
frame13287.png;(126, 125)
frame13339.png;(214, 132)
frame13250.png;(207, 125)
frame13310.png;(145, 122)
frame13249.png;(168, 115)
frame13395.png;(215, 152)
frame13478.png;(234, 158)
frame13484.png;(228, 150)
frame13419.png;(222, 156)
frame13285.png;(129, 121)
frame13282.png;(136, 117)
frame13318.png;(201, 129)
frame13281.png;(137, 117)
frame13288.png;(123, 123)
frame13324.png;(204, 131)
frame13454.png;(225, 147)
frame13436.png;(214, 168)
frame13381.png;(206, 139)
frame13374.png;(212, 148)
frame13472.png;(256, 149)
frame13397.png;(219, 151)
frame13388.png;(206, 140)
frame13311.png;(193, 122)
frame13316.png;(196, 126)
frame13480.png;(228, 161)
frame13431.png;(211, 185)
frame13394.png;(209, 148)
frame13299.png;(190, 113)
frame13450.png;(241, 134)
frame13289.png;(128, 121)
frame13277.png;(139, 118)
frame13369.png;(211, 146)
frame13466.png;(230, 150)
frame13294.png;(143, 115)
frame13286.png;(134, 127)
frame13271.png;(190, 117)
frame13268.png;(152, 121)
frame13236.png;(217, 166)
frame13405.png;(216, 149)
frame13343.png;(218, 130)
frame13320.png;(206, 130)
frame13295.png;(168, 126)
frame13235.png;(223, 169)
frame13462.png;(253, 147)
frame13459.png;(232, 148)
frame13270.png;(191, 118)
frame13272.png;(196, 116)
frame13458.png;(246, 148)
frame13256.png;(148, 122)
frame13309.png;(144, 121)
frame13418.png;(223, 156)
frame13430.png;(211, 179)
frame13377.png;(206, 136)
frame13290.png;(131, 121)
frame13293.png;(128, 118)
frame13376.png;(207, 137)
frame13253.png;(165, 122)
frame13349.png;(205, 130)
frame13475.png;(260, 146)
frame13259.png;(156, 123)
frame13445.png;(245, 141)
frame13252.png;(150, 127)
frame13390.png;(204, 140)
frame13382.png;(209, 140)
frame13357.png;(205, 134)
frame13300.png;(151, 116)
frame13315.png;(196, 123)
frame13284.png;(140, 130)
frame13280.png;(139, 116)
frame13411.png;(216, 151)
frame13254.png;(162, 118)
frame13393.png;(207, 145)
frame13446.png;(250, 137)
frame13389.png;(205, 139)
frame13319.png;(204, 129)
frame13353.png;(200, 129)
frame13242.png;(199, 162)
frame13283.png;(128, 119)
