file;p
frame7121.png;(132, 26)
frame7122.png;(154, 55)
frame7123.png;(154, 43)
frame7124.png;(149, 203)
frame7125.png;(187, 91)
frame7126.png;(146, 95)
frame7127.png;(200, 70)
frame7128.png;(149, 172)
frame7129.png;(121, 182)
frame7130.png;(168, 82)
frame7131.png;(114, 78)
frame7132.png;(146, 99)
frame7133.png;(135, 85)
frame7134.png;(200, 104)
frame7135.png;(192, 144)
frame7136.png;(145, 40)
frame7137.png;(149, 125)
frame7138.png;(170, 80)
frame7139.png;(116, 126)
frame7140.png;(141, 151)
frame7141.png;(179, 157)
frame7142.png;(145, 35)
frame7143.png;(172, 147)
frame7144.png;(173, 20)
frame7145.png;(133, 152)
frame7146.png;(148, 167)
frame7147.png;(145, 194)
frame7148.png;(175, 93)
frame7149.png;(153, 60)
frame7150.png;(208, 155)
frame7151.png;(150, 104)
frame7152.png;(177, 156)
frame7153.png;(172, 148)
frame7154.png;(164, 142)
frame7155.png;(159, 159)
frame7156.png;(150, 151)
frame7157.png;(155, 47)
frame7158.png;(183, 174)
frame7159.png;(209, 152)
frame7160.png;(122, 100)
frame7161.png;(136, 95)
frame7162.png;(215, 98)
frame7163.png;(159, 159)
frame7164.png;(131, 98)
frame7165.png;(138, 136)
frame7166.png;(126, 66)
frame7167.png;(160, 152)
frame7168.png;(186, 149)
frame7169.png;(139, 147)
frame7170.png;(149, 171)
frame7171.png;(182, 149)
frame7172.png;(135, 85)
frame7173.png;(162, 52)
frame7174.png;(151, 170)
frame7175.png;(176, 54)
frame7176.png;(154, 162)
frame7177.png;(152, 162)
frame7178.png;(159, 72)
frame7179.png;(172, 98)
frame7180.png;(133, 97)
frame7181.png;(208, 199)
frame7182.png;(192, 123)
frame7183.png;(133, 64)
frame7184.png;(171, 139)
frame7185.png;(121, 89)
frame7186.png;(165, 80)
frame7187.png;(184, 102)
frame7188.png;(146, 49)
frame7189.png;(146, 57)
frame7190.png;(123, 104)
frame7191.png;(197, 138)
frame7192.png;(143, 64)
frame7193.png;(189, 79)
frame7194.png;(184, 68)
frame7195.png;(134, 49)
frame7196.png;(169, 122)
frame7197.png;(194, 128)
frame7198.png;(108, 97)
frame7199.png;(171, 98)
frame7200.png;(163, 135)
frame7201.png;(128, 89)
frame7202.png;(113, 69)
frame7203.png;(174, 101)
frame7204.png;(210, 94)
frame7205.png;(124, 183)
frame7206.png;(133, 30)
frame7207.png;(169, 129)
frame7208.png;(184, 97)
frame7209.png;(150, 125)
frame7210.png;(170, 85)
frame7211.png;(202, 206)
frame7212.png;(113, 95)
frame7213.png;(159, 157)
frame7214.png;(176, 98)
frame7215.png;(130, 210)
frame7216.png;(200, 101)
frame7217.png;(153, 70)
frame7218.png;(151, 54)
frame7219.png;(155, 78)
frame7220.png;(160, 97)
frame7221.png;(174, 138)
frame7222.png;(178, 101)
frame7223.png;(178, 102)
frame7224.png;(125, 62)
frame7225.png;(183, 151)
frame7226.png;(155, 137)
frame7227.png;(114, 80)
frame7228.png;(104, 95)
frame7229.png;(132, 73)
frame7230.png;(142, 141)
frame7231.png;(165, 167)
frame7232.png;(141, 32)
frame7233.png;(162, 81)
frame7234.png;(170, 100)
frame7235.png;(210, 87)
frame7236.png;(123, 195)
frame7237.png;(139, 62)
frame7238.png;(134, 39)
frame7239.png;(196, 100)
frame7240.png;(176, 86)
frame7241.png;(167, 124)
frame7242.png;(155, 108)
frame7243.png;(180, 145)
frame7244.png;(167, 137)
frame7245.png;(219, 169)
frame7246.png;(135, 188)
frame7247.png;(151, 165)
frame7248.png;(164, 155)
frame7249.png;(134, 90)
frame7250.png;(147, 61)
frame7251.png;(183, 39)
frame7252.png;(193, 153)
frame7253.png;(132, 110)
frame7254.png;(137, 187)
frame7255.png;(152, 42)
frame7256.png;(186, 144)
frame7257.png;(164, 141)
frame7258.png;(133, 157)
frame7259.png;(136, 131)
frame7260.png;(165, 139)
frame7261.png;(186, 127)
frame7262.png;(180, 102)
frame7263.png;(181, 78)
frame7264.png;(186, 78)
frame7265.png;(170, 136)
frame7266.png;(197, 165)
frame7267.png;(120, 92)
frame7268.png;(196, 84)
frame7269.png;(172, 64)
frame7270.png;(166, 129)
frame7271.png;(149, 146)
frame7272.png;(186, 80)
frame7273.png;(147, 197)
frame7274.png;(104, 119)
frame7275.png;(145, 183)
frame7276.png;(212, 92)
frame7277.png;(148, 160)
frame7278.png;(124, 160)
frame7279.png;(135, 124)
frame7280.png;(183, 111)
frame7281.png;(129, 129)
frame7282.png;(171, 86)
frame7283.png;(116, 146)
frame7284.png;(187, 138)
frame7285.png;(145, 89)
frame7286.png;(143, 85)
frame7287.png;(183, 93)
frame7288.png;(155, 124)
frame7289.png;(173, 87)
frame7290.png;(161, 159)
frame7291.png;(132, 107)
frame7292.png;(121, 107)
frame7293.png;(186, 77)
frame7294.png;(179, 165)
frame7295.png;(184, 76)
frame7296.png;(127, 164)
frame7297.png;(167, 107)
frame7298.png;(180, 92)
frame7299.png;(151, 90)
frame7300.png;(186, 90)
frame7301.png;(155, 94)
frame7302.png;(128, 77)
frame7303.png;(157, 79)
frame7304.png;(130, 190)
frame7305.png;(172, 183)
frame7306.png;(140, 196)
frame7307.png;(165, 143)
frame7308.png;(196, 79)
frame7309.png;(160, 119)
frame7310.png;(188, 109)
frame7311.png;(158, 65)
frame7312.png;(167, 120)
frame7313.png;(199, 132)
frame7314.png;(170, 101)
frame7315.png;(153, 141)
frame7316.png;(175, 107)
frame7317.png;(172, 120)
frame7318.png;(140, 177)
frame7319.png;(187, 151)
frame7320.png;(149, 191)
frame7321.png;(180, 79)
frame7322.png;(191, 135)
frame7323.png;(145, 139)
frame7324.png;(156, 169)
frame7325.png;(172, 96)
frame7326.png;(159, 136)
frame7327.png;(120, 80)
frame7328.png;(195, 99)
frame7329.png;(151, 125)
frame7330.png;(138, 101)
frame7331.png;(163, 86)
frame7332.png;(193, 91)
frame7333.png;(217, 77)
frame7334.png;(158, 87)
frame7335.png;(145, 20)
frame7336.png;(188, 106)
frame7337.png;(163, 154)
frame7338.png;(148, 65)
frame7339.png;(210, 139)
frame7340.png;(137, 74)
frame7341.png;(144, 60)
frame7342.png;(144, 40)
frame7343.png;(136, 130)
frame7344.png;(141, 27)
frame7345.png;(133, 179)
frame7346.png;(117, 99)
frame7347.png;(136, 178)
frame7348.png;(122, 167)
frame7349.png;(195, 133)
frame7350.png;(177, 147)
frame7351.png;(121, 102)
frame7352.png;(162, 72)
frame7353.png;(178, 134)
frame7354.png;(132, 88)
frame7355.png;(191, 80)
frame7356.png;(188, 136)
frame7357.png;(174, 81)
frame7358.png;(116, 137)
frame7359.png;(178, 153)
frame7360.png;(145, 89)
frame7361.png;(196, 101)
frame7362.png;(149, 110)
frame7363.png;(161, 79)
frame7364.png;(133, 141)
frame7365.png;(152, 52)
frame7366.png;(195, 78)
frame7367.png;(128, 182)
frame7368.png;(174, 107)
frame7369.png;(184, 139)
frame7370.png;(200, 81)
frame7371.png;(152, 95)
frame7372.png;(175, 212)
frame7373.png;(144, 203)
frame7374.png;(155, 91)
frame7375.png;(147, 87)
frame7376.png;(193, 82)
frame7377.png;(144, 129)
frame7378.png;(165, 84)
frame7379.png;(143, 105)
frame7380.png;(173, 91)
frame7381.png;(196, 95)
frame7382.png;(128, 118)
frame7383.png;(111, 164)
frame7384.png;(157, 45)
frame7385.png;(173, 172)
frame7386.png;(172, 95)
frame7387.png;(218, 142)
frame7388.png;(175, 203)
frame7389.png;(122, 25)
frame7390.png;(182, 162)
frame7391.png;(138, 129)
frame7392.png;(134, 85)
frame7393.png;(179, 155)
frame7394.png;(182, 124)
frame7395.png;(174, 134)
frame7396.png;(173, 110)
frame7397.png;(143, 169)
frame7398.png;(153, 210)
frame7399.png;(183, 89)
frame7400.png;(170, 227)
frame7401.png;(121, 132)
frame7402.png;(201, 152)
frame7403.png;(174, 152)
frame7404.png;(150, 98)
frame7405.png;(185, 131)
frame7406.png;(165, 90)
frame7407.png;(146, 137)
frame7408.png;(195, 95)
frame7409.png;(168, 162)
frame7410.png;(146, 99)
frame7411.png;(174, 147)
frame7412.png;(155, 102)
frame7413.png;(130, 58)
frame7414.png;(160, 80)
frame7415.png;(134, 159)
frame7416.png;(151, 86)
frame7417.png;(156, 23)
frame7418.png;(144, 2)
frame7419.png;(142, 107)
frame7420.png;(181, 80)
frame7421.png;(184, 103)
frame7422.png;(140, 130)
frame7423.png;(181, 151)
frame7424.png;(129, 183)
frame7425.png;(196, 141)
frame7426.png;(135, 123)
frame7427.png;(199, 79)
frame7428.png;(172, 116)
frame7429.png;(137, 86)
frame7430.png;(126, 98)
frame7431.png;(179, 146)
frame7432.png;(142, 163)
frame7433.png;(129, 41)
frame7434.png;(129, 126)
frame7435.png;(197, 159)
frame7436.png;(200, 90)
frame7437.png;(189, 134)
frame7438.png;(135, 159)
frame7439.png;(153, 150)
frame7440.png;(160, 135)
frame7441.png;(114, 192)
frame7442.png;(167, 152)
frame7443.png;(152, 45)
frame7444.png;(173, 77)
frame7445.png;(168, 88)
frame7446.png;(165, 123)
frame7447.png;(148, 144)
frame7448.png;(168, 83)
frame7449.png;(174, 157)
frame7450.png;(149, 70)
frame7451.png;(142, 49)
frame7452.png;(141, 104)
frame7453.png;(154, 89)
frame7454.png;(190, 140)
frame7455.png;(158, 52)
frame7456.png;(135, 146)
frame7457.png;(127, 175)
frame7458.png;(134, 88)
frame7459.png;(162, 98)
frame7460.png;(144, 119)
frame7461.png;(124, 158)
frame7462.png;(196, 129)
frame7463.png;(185, 136)
frame7464.png;(197, 123)
frame7465.png;(161, 113)
frame7466.png;(164, 81)
frame7467.png;(135, 70)
frame7468.png;(188, 169)
frame7469.png;(129, 139)
frame7470.png;(135, 65)
frame7471.png;(191, 136)
frame7472.png;(157, 150)
frame7473.png;(133, 150)
frame7474.png;(182, 146)
frame7475.png;(177, 97)
frame7476.png;(124, 153)
frame7477.png;(117, 87)
frame7478.png;(178, 53)
frame7479.png;(210, 72)
frame7480.png;(174, 105)
frame7481.png;(144, 103)
frame7482.png;(212, 145)
frame7483.png;(143, 149)
frame7484.png;(200, 88)
frame7485.png;(115, 119)
frame7486.png;(187, 141)
frame7487.png;(140, 155)
frame7488.png;(115, 141)
frame7489.png;(149, 124)
frame7490.png;(208, 137)
frame7491.png;(148, 126)
frame7492.png;(133, 135)
frame7493.png;(179, 147)
frame7494.png;(185, 162)
frame7495.png;(123, 105)
frame7496.png;(176, 96)
frame7497.png;(136, 29)
frame7498.png;(146, 55)
frame7499.png;(125, 167)
frame7500.png;(174, 166)
frame7501.png;(156, 160)
frame7502.png;(186, 156)
frame7503.png;(122, 155)
frame7504.png;(184, 148)
frame7505.png;(138, 101)
frame7506.png;(137, 115)
frame7507.png;(118, 162)
frame7508.png;(154, 109)
frame7509.png;(147, 17)
frame7510.png;(192, 143)
frame7511.png;(142, 123)
frame7512.png;(179, 92)
frame7513.png;(208, 108)
frame7514.png;(176, 163)
frame7515.png;(173, 94)
frame7516.png;(145, 156)
frame7517.png;(189, 146)
frame7518.png;(154, 127)
frame7519.png;(207, 153)
frame7520.png;(170, 164)
frame7521.png;(151, 49)
frame7522.png;(138, 135)
frame7523.png;(210, 96)
frame7524.png;(175, 167)
frame7525.png;(177, 112)
frame7526.png;(177, 159)
frame7527.png;(134, 171)
frame7528.png;(140, 93)
frame7529.png;(185, 145)
frame7530.png;(135, 164)
frame7531.png;(144, 163)
frame7532.png;(117, 109)
frame7533.png;(128, 27)
frame7534.png;(173, 108)
frame7535.png;(185, 92)
frame7536.png;(147, 135)
frame7537.png;(173, 88)
frame7538.png;(154, 81)
frame7539.png;(176, 143)
frame7540.png;(161, 72)
frame7541.png;(126, 116)
frame7542.png;(148, 193)
frame7543.png;(181, 174)
frame7544.png;(185, 104)
frame7545.png;(182, 153)
frame7546.png;(196, 161)
frame7547.png;(182, 157)
frame7548.png;(144, 130)
frame7549.png;(127, 134)
frame7550.png;(198, 158)
frame7551.png;(165, 190)
frame7552.png;(125, 127)
frame7553.png;(208, 76)
frame7554.png;(108, 100)
frame7555.png;(190, 93)
frame7556.png;(117, 98)
frame7557.png;(184, 159)
frame7558.png;(158, 185)
frame7559.png;(184, 99)
frame7560.png;(203, 103)
frame7561.png;(145, 174)
frame7562.png;(167, 99)
frame7563.png;(155, 138)
frame7564.png;(148, 83)
frame7565.png;(163, 149)
frame7566.png;(159, 80)
frame7567.png;(339, -23)
frame7568.png;(144, 91)
frame7569.png;(134, 206)
frame7570.png;(166, 131)
frame7571.png;(217, 126)
frame7572.png;(330, 232)
frame7573.png;(128, 58)
frame7574.png;(172, 152)
frame7575.png;(204, 169)
frame7576.png;(166, 183)
frame7577.png;(147, 160)
frame7578.png;(154, 176)
frame7579.png;(187, 13)
frame7580.png;(185, 9)
frame7581.png;(165, 190)
frame7582.png;(190, 105)
frame7583.png;(177, 223)
frame7584.png;(179, 9)
frame7585.png;(172, 129)
frame7586.png;(128, 33)
frame7587.png;(152, 175)
frame7588.png;(156, 110)
frame7589.png;(305, 14)
frame7590.png;(156, 20)
frame7591.png;(172, 75)
frame7592.png;(207, 186)
frame7593.png;(178, 181)
frame7594.png;(162, 181)
frame7595.png;(316, 5)
frame7596.png;(166, 192)
frame7597.png;(185, 24)
frame7598.png;(298, 240)
frame7599.png;(355, 11)
frame7600.png;(162, 192)
frame7601.png;(182, 162)
frame7602.png;(184, 54)
frame7603.png;(327, 234)
frame7604.png;(196, 142)
frame7605.png;(119, 190)
frame7606.png;(300, 227)
frame7607.png;(337, 239)
frame7608.png;(295, 263)
frame7609.png;(155, 218)
frame7610.png;(200, 83)
frame7611.png;(187, 140)
frame7612.png;(135, 47)
frame7613.png;(190, 251)
frame7614.png;(136, 34)
frame7615.png;(127, 147)
frame7616.png;(133, 32)
frame7617.png;(293, 261)
frame7618.png;(175, 92)
frame7619.png;(202, 148)
frame7620.png;(136, 198)
frame7621.png;(197, 123)
frame7622.png;(183, 86)
frame7623.png;(336, 238)
frame7624.png;(98, 106)
frame7625.png;(179, 208)
frame7626.png;(143, 25)
frame7627.png;(357, 246)
frame7628.png;(202, 39)
frame7629.png;(192, 176)
frame7630.png;(160, 151)
frame7631.png;(190, 148)
frame7632.png;(128, 16)
frame7633.png;(194, 219)
frame7634.png;(145, 175)
frame7635.png;(187, 0)
frame7636.png;(307, 233)
frame7637.png;(138, 56)
frame7638.png;(144, 40)
frame7639.png;(163, 155)
frame7640.png;(334, 9)
frame7641.png;(173, 62)
frame7642.png;(158, 40)
frame7643.png;(200, 82)
frame7644.png;(174, 173)
frame7645.png;(169, 144)
frame7646.png;(361, 238)
frame7647.png;(319, 261)
frame7648.png;(197, 78)
frame7649.png;(180, 66)
frame7650.png;(176, 94)
frame7651.png;(316, -9)
frame7652.png;(335, 253)
frame7653.png;(176, 158)
frame7654.png;(143, 19)
frame7655.png;(144, 117)
frame7656.png;(195, 66)
frame7657.png;(164, 153)
frame7658.png;(152, 164)
frame7659.png;(323, 18)
frame7660.png;(167, 34)
frame7661.png;(144, 201)
frame7662.png;(98, 149)
frame7663.png;(171, 56)
frame7664.png;(156, 169)
frame7665.png;(196, 196)
frame7666.png;(205, 53)
frame7667.png;(147, 57)
frame7668.png;(129, 241)
frame7669.png;(146, 171)
frame7670.png;(183, 168)
frame7671.png;(296, -2)
frame7672.png;(182, 154)
frame7673.png;(178, 149)
frame7674.png;(193, 39)
frame7675.png;(146, 192)
frame7676.png;(151, 22)
frame7677.png;(157, 57)
frame7678.png;(294, 239)
frame7679.png;(314, 251)
frame7680.png;(178, 81)
frame7681.png;(146, 12)
frame7682.png;(187, 141)
frame7683.png;(175, 165)
frame7684.png;(156, 190)
frame7685.png;(163, 103)
frame7686.png;(198, 173)
frame7687.png;(175, 64)
frame7688.png;(192, 103)
frame7689.png;(354, -28)
frame7690.png;(162, 120)
frame7691.png;(183, 81)
frame7692.png;(130, 63)
frame7693.png;(187, 160)
frame7694.png;(164, 210)
frame7695.png;(179, 65)
frame7696.png;(150, 8)
frame7697.png;(296, 219)
frame7698.png;(216, 150)
frame7699.png;(145, 2)
frame7700.png;(292, -19)
frame7701.png;(187, 121)
frame7702.png;(195, 40)
frame7703.png;(200, 56)
frame7704.png;(143, 135)
frame7705.png;(192, 15)
frame7706.png;(187, 74)
frame7707.png;(144, 156)
frame7708.png;(157, 39)
frame7709.png;(80, 107)
frame7710.png;(130, 100)
frame7711.png;(149, 166)
frame7712.png;(146, 148)
frame7713.png;(134, 206)
frame7714.png;(173, 20)
frame7715.png;(170, 42)
frame7716.png;(146, 50)
frame7717.png;(199, 173)
frame7718.png;(227, 129)
frame7719.png;(118, 180)
frame7720.png;(327, 231)
frame7721.png;(312, 228)
frame7722.png;(327, 260)
frame7723.png;(161, 177)
frame7724.png;(178, 5)
frame7725.png;(166, -1)
frame7726.png;(152, 185)
frame7727.png;(103, 119)
frame7728.png;(165, 181)
frame7729.png;(130, 98)
frame7730.png;(151, 230)
frame7731.png;(136, 69)
frame7732.png;(145, 59)
frame7733.png;(297, -27)
frame7734.png;(148, 57)
frame7735.png;(159, 218)
frame7736.png;(169, 162)
frame7737.png;(308, 8)
frame7738.png;(183, 93)
frame7739.png;(166, 179)
frame7740.png;(320, 267)
frame7741.png;(174, 151)
frame7742.png;(161, 161)
frame7743.png;(182, 69)
frame7744.png;(138, 98)
frame7745.png;(295, 247)
frame7746.png;(144, 223)
frame7747.png;(177, 25)
frame7748.png;(158, 128)
frame7749.png;(303, -25)
frame7750.png;(201, 210)
frame7751.png;(300, 227)
frame7752.png;(149, 64)
frame7753.png;(160, 62)
frame7754.png;(333, -26)
frame7755.png;(170, 49)
frame7756.png;(340, -25)
frame7757.png;(170, 152)
frame7758.png;(195, 64)
frame7759.png;(125, 46)
frame7760.png;(142, 36)
frame7761.png;(164, 184)
frame7762.png;(297, 252)
frame7763.png;(186, 67)
frame7764.png;(201, 21)
frame7765.png;(172, 65)
frame7766.png;(157, 175)
frame7767.png;(147, 189)
frame7768.png;(300, 10)
frame7769.png;(164, 30)
frame7770.png;(164, 47)
frame7771.png;(320, 9)
frame7772.png;(139, 81)
frame7773.png;(327, 17)
frame7774.png;(204, 81)
frame7775.png;(171, 150)
frame7776.png;(152, 172)
frame7777.png;(309, 7)
frame7778.png;(210, 142)
frame7779.png;(156, 257)
frame7780.png;(162, 201)
frame7781.png;(186, 129)
frame7782.png;(105, 73)
frame7783.png;(179, 147)
frame7784.png;(335, -17)
frame7785.png;(325, -9)
frame7786.png;(325, -4)
frame7787.png;(162, 82)
frame7788.png;(225, 207)
frame7789.png;(148, 103)
frame7790.png;(161, 158)
frame7791.png;(167, 100)
frame7792.png;(215, 50)
frame7793.png;(317, -19)
frame7794.png;(205, 177)
frame7795.png;(140, 193)
frame7796.png;(197, 171)
frame7797.png;(185, 105)
frame7798.png;(166, 170)
frame7799.png;(207, 94)
frame7800.png;(348, 251)
frame7801.png;(313, -16)
frame7802.png;(153, 67)
frame7803.png;(178, 197)
frame7804.png;(188, 177)
frame7805.png;(119, 55)
frame7806.png;(314, 222)
frame7807.png;(319, -8)
frame7808.png;(173, 210)
frame7809.png;(205, 88)
frame7810.png;(181, 127)
frame7811.png;(183, 154)
frame7812.png;(139, 48)
frame7813.png;(141, 68)
frame7814.png;(166, 116)
frame7815.png;(193, 152)
frame7816.png;(152, 183)
frame7817.png;(174, 28)
frame7818.png;(150, 23)
frame7819.png;(300, 13)
frame7820.png;(346, -6)
frame7821.png;(128, 77)
frame7822.png;(177, 75)
frame7823.png;(184, 78)
frame7824.png;(147, 180)
frame7825.png;(172, 184)
frame7826.png;(177, 85)
frame7827.png;(323, 241)
frame7828.png;(178, 199)
frame7829.png;(172, 40)
frame7830.png;(298, 226)
frame7831.png;(199, 159)
frame7832.png;(175, 46)
frame7833.png;(333, 262)
frame7834.png;(127, 68)
frame7835.png;(317, 221)
frame7836.png;(208, 94)
frame7837.png;(169, 26)
frame7838.png;(170, 263)
frame7839.png;(295, 11)
frame7840.png;(126, 220)
frame7841.png;(182, 73)
frame7842.png;(160, 179)
frame7843.png;(152, 196)
frame7844.png;(319, 246)
frame7845.png;(195, 86)
frame7846.png;(150, 46)
frame7847.png;(144, 14)
frame7848.png;(171, 172)
frame7849.png;(140, 192)
frame7850.png;(148, 45)
frame7851.png;(190, 173)
frame7852.png;(302, -30)
frame7853.png;(126, 19)
frame7854.png;(188, 149)
frame7855.png;(143, 63)
frame7856.png;(164, 48)
frame7857.png;(171, 162)
frame7858.png;(187, 134)
frame7859.png;(145, 63)
frame7860.png;(146, 108)
frame7861.png;(156, 175)
frame7862.png;(143, 39)
frame7863.png;(142, 27)
frame7864.png;(308, 17)
frame7865.png;(178, 167)
frame7866.png;(187, 171)
frame7867.png;(190, 159)
frame7868.png;(175, 169)
frame7869.png;(187, 88)
frame7870.png;(126, 42)
frame7871.png;(174, 199)
frame7872.png;(164, 135)
frame7873.png;(180, 155)
frame7874.png;(182, 119)
frame7875.png;(134, 164)
frame7876.png;(186, 221)
frame7877.png;(179, 86)
frame7878.png;(174, 160)
frame7879.png;(165, 1)
frame7880.png;(195, 108)
frame7881.png;(198, 99)
frame7882.png;(340, -20)
frame7883.png;(201, 86)
frame7884.png;(180, 93)
frame7885.png;(296, 246)
frame7886.png;(141, 181)
frame7887.png;(159, 216)
frame7888.png;(117, 21)
frame7889.png;(135, 24)
frame7890.png;(160, 153)
frame7891.png;(176, 220)
frame7892.png;(340, 231)
frame7893.png;(177, 178)
frame7894.png;(146, 211)
frame7895.png;(186, 159)
frame7896.png;(314, -14)
frame7897.png;(148, 182)
frame7898.png;(194, 37)
frame7899.png;(323, 237)
frame7900.png;(170, 149)
frame7901.png;(140, 41)
frame7902.png;(327, 264)
frame7903.png;(179, 74)
frame7904.png;(156, 212)
frame7905.png;(157, 151)
frame7906.png;(174, 113)
frame7907.png;(143, 7)
frame7908.png;(193, 89)
frame7909.png;(177, 72)
frame7910.png;(153, 194)
frame7911.png;(298, -6)
frame7912.png;(174, 185)
frame7913.png;(149, 161)
frame7914.png;(176, 108)
frame7915.png;(149, 131)
frame7916.png;(151, 22)
frame7917.png;(194, 144)
frame7918.png;(186, 121)
frame7919.png;(201, 96)
frame7920.png;(157, 183)
frame7921.png;(139, 174)
frame7922.png;(178, 1)
frame7923.png;(171, 92)
frame7924.png;(174, 204)
frame7925.png;(155, 158)
frame7926.png;(322, 231)
frame7927.png;(290, -6)
frame7928.png;(197, 91)
frame7929.png;(156, 127)
frame7930.png;(242, 209)
frame7931.png;(159, 64)
frame7932.png;(167, 14)
frame7933.png;(290, 8)
frame7934.png;(189, 210)
frame7935.png;(168, 145)
frame7936.png;(189, 22)
frame7937.png;(119, 176)
frame7938.png;(182, 126)
frame7939.png;(196, 155)
frame7940.png;(123, 235)
frame7941.png;(218, 63)
frame7942.png;(176, 74)
frame7943.png;(192, 191)
frame7944.png;(126, 98)
frame7945.png;(190, 112)
frame7946.png;(328, 10)
frame7947.png;(342, -6)
frame7948.png;(312, 6)
frame7949.png;(180, 81)
frame7950.png;(211, 166)
frame7951.png;(337, 6)
frame7952.png;(156, 41)
frame7953.png;(155, 236)
frame7954.png;(336, 226)
frame7955.png;(171, 80)
frame7956.png;(198, 65)
frame7957.png;(184, 147)
frame7958.png;(149, 125)
frame7959.png;(160, 29)
frame7960.png;(150, 205)
frame7961.png;(145, 203)
frame7962.png;(167, 150)
frame7963.png;(164, 225)
frame7964.png;(156, 137)
frame7965.png;(149, 148)
frame7966.png;(202, 202)
frame7967.png;(149, 64)
frame7968.png;(198, 208)
frame7969.png;(184, 106)
frame7970.png;(138, 180)
frame7971.png;(178, 41)
frame7972.png;(187, 99)
frame7973.png;(192, 100)
frame7974.png;(209, 155)
frame7975.png;(140, 58)
frame7976.png;(185, -1)
frame7977.png;(192, 151)
frame7978.png;(137, 204)
frame7979.png;(138, 215)
frame7980.png;(148, 70)
frame7981.png;(192, 118)
frame7982.png;(344, 217)
frame7983.png;(140, 35)
frame7984.png;(155, 214)
frame7985.png;(135, 194)
frame7986.png;(169, 117)
frame7987.png;(195, 32)
frame7988.png;(169, 94)
frame7989.png;(332, 3)
frame7990.png;(160, 194)
frame7991.png;(160, 31)
frame7992.png;(164, 158)
frame7993.png;(319, -19)
frame7994.png;(170, 105)
frame7995.png;(181, 205)
frame7996.png;(154, 49)
frame7997.png;(142, 87)
frame7998.png;(127, 49)
frame7999.png;(216, 128)
frame8000.png;(313, 255)
frame8001.png;(182, 137)
frame8002.png;(144, 188)
frame8003.png;(178, 13)
frame8004.png;(112, 20)
frame8005.png;(152, 61)
frame8006.png;(181, 19)
frame8007.png;(138, 197)
frame8008.png;(163, 40)
frame8009.png;(163, 34)
frame8010.png;(145, 226)
frame8011.png;(160, 179)
frame8012.png;(177, 168)
frame8013.png;(342, 232)
frame8014.png;(177, 119)
frame8015.png;(175, 42)
frame8016.png;(355, 1)
frame8017.png;(359, 228)
frame8018.png;(128, 43)
frame8019.png;(160, 135)
frame8020.png;(343, 244)
frame8021.png;(155, 139)
frame8022.png;(314, 13)
frame8023.png;(188, 163)
frame8024.png;(168, 78)
frame8025.png;(186, 198)
frame8026.png;(297, 243)
