file;valid;p1;p2;dist
frame156.png;1;(144, 162);(143, 161);1.4
frame1213.png;0;-1;-1;-1
frame630.png;1;(177, 108);(173, 110);4.5
frame624.png;1;(172, 108);(169, 111);4.2
frame68.png;0;-1;-1;-1
frame1207.png;0;-1;-1;-1
frame142.png;1;(146, 160);(144, 159);2.2
frame817.png;0;-1;-1;-1
frame83.png;0;-1;-1;-1
frame803.png;1;(171, 46);(114, 69);61.5
frame97.png;1;(141, 138);(129, 142);12.6
frame195.png;1;(164, 197);(163, 195);2.2
frame181.png;1;(168, 152);(165, 151);3.2
frame180.png;1;(164, 166);(161, 166);3.0
frame194.png;1;(164, 200);(160, 197);5.0
frame96.png;1;(149, 137);(135, 142);14.9
frame802.png;1;(169, 47);(111, 70);62.4
frame82.png;1;(136, 141);(119, 145);17.5
frame816.png;0;-1;-1;-1
frame69.png;0;-1;-1;-1
frame625.png;1;(175, 118);(169, 121);6.7
frame143.png;1;(145, 160);(145, 159);1.0
frame1206.png;1;(151, 141);(156, 141);5.0
frame1212.png;0;-1;-1;-1
frame157.png;1;(140, 165);(139, 165);1.0
frame631.png;1;(183, 102);(173, 104);10.2
frame619.png;1;(183, 96);(180, 98);3.6
frame55.png;0;-1;-1;-1
frame41.png;0;-1;-1;-1
frame382.png;0;-1;-1;-1
frame396.png;0;-1;-1;-1
frame341.png;1;(163, 187);(160, 184);4.2
frame1004.png;0;-1;-1;-1
frame427.png;0;-1;-1;-1
frame433.png;0;-1;-1;-1
frame1010.png;0;-1;-1;-1
frame355.png;1;(129, 65);(106, 66);23.0
frame1038.png;1;(127, 96);(161, 87);35.2
frame369.png;0;-1;-1;-1
frame590.png;1;(183, 95);(173, 107);15.6
frame584.png;1;(183, 91);(174, 102);14.2
frame1170.png;1;(132, 92);(139, 91);7.1
frame235.png;1;(178, 175);(176, 173);2.8
frame553.png;1;(179, 92);(164, 107);21.2
frame547.png;1;(180, 99);(166, 116);22.0
frame221.png;1;(178, 171);(176, 171);2.0
frame1164.png;1;(136, 92);(140, 91);4.1
frame209.png;0;-1;-1;-1
frame1158.png;1;(135, 91);(139, 90);4.1
frame792.png;0;-1;-1;-1
frame786.png;0;-1;-1;-1
frame38.png;0;-1;-1;-1
frame681.png;0;-1;-1;-1
frame857.png;0;-1;-1;-1
frame75.png;0;-1;-1;-1
frame889.png;0;-1;-1;-1
frame499.png;0;-1;-1;-1
frame1013.png;0;-1;-1;-1
frame49.png;0;-1;-1;-1
frame17.png;1;(172, 136);(253, 108);85.7
frame823.png;0;-1;-1;-1
frame356.png;0;-1;-1;-1
frame241.png;1;(179, 189);(177, 188);2.2
frame1132.png;1;(135, 89);(138, 87);3.6
frame561.png;1;(180, 93);(165, 106);19.8
frame212.png;1;(170, 175);(167, 176);3.2
frame74.png;0;-1;-1;-1
frame969.png;0;-1;-1;-1
frame883.png;0;-1;-1;-1
frame43.png;0;-1;-1;-1
frame210.png;1;(170, 175);(161, 177);9.2
frame679.png;0;-1;-1;-1
frame163.png;1;(134, 173);(133, 172);1.4
frame214.png;1;(178, 170);(174, 171);4.1
frame506.png;0;-1;-1;-1
frame905.png;0;-1;-1;-1
frame215.png;1;(177, 174);(175, 175);2.2
frame1211.png;0;-1;-1;-1
frame747.png;0;-1;-1;-1
frame158.png;1;(137, 166);(136, 167);1.4
frame1138.png;1;(134, 88);(137, 88);3.0
frame653.png;1;(191, 108);(173, 109);18.0
frame481.png;1;(130, 33);(103, 39);27.7
frame102.png;1;(146, 136);(139, 134);7.3
frame513.png;1;(181, 73);(157, 85);26.8
frame833.png;0;-1;-1;-1
frame1108.png;1;(132, 88);(139, 88);7.0
frame667.png;0;-1;-1;-1
frame657.png;1;(179, 109);(166, 110);13.0
frame934.png;0;-1;-1;-1
frame1034.png;1;(149, 88);(184, 69);39.8
frame1021.png;0;-1;-1;-1
frame1078.png;1;(129, 90);(144, 83);16.6
frame467.png;0;-1;-1;-1
frame327.png;1;(167, 188);(164, 187);3.2
frame821.png;0;-1;-1;-1
frame449.png;0;-1;-1;-1
frame286.png;1;(176, 161);(173, 159);3.6
frame914.png;0;-1;-1;-1
frame438.png;0;-1;-1;-1
frame25.png;1;(186, 127);(188, 126);2.2
frame1126.png;1;(135, 88);(138, 86);3.6
frame237.png;1;(175, 187);(172, 185);3.6
frame1124.png;1;(137, 88);(138, 86);2.2
frame1142.png;1;(136, 89);(139, 88);3.2
frame995.png;0;-1;-1;-1
frame447.png;0;-1;-1;-1
frame261.png;1;(169, 169);(168, 169);1.0
frame716.png;0;-1;-1;-1
frame504.png;0;-1;-1;-1
frame100.png;1;(153, 133);(144, 137);9.8
frame1186.png;1;(128, 93);(134, 92);6.1
frame984.png;0;-1;-1;-1
frame850.png;0;-1;-1;-1
frame731.png;0;-1;-1;-1
frame642.png;1;(189, 101);(170, 101);19.0
frame1136.png;1;(132, 89);(135, 87);3.6
frame978.png;0;-1;-1;-1
frame119.png;1;(157, 134);(154, 135);3.2
frame589.png;1;(183, 92);(175, 103);13.6
frame217.png;1;(182, 172);(178, 174);4.5
frame841.png;0;-1;-1;-1
frame425.png;0;-1;-1;-1
frame1129.png;1;(138, 88);(141, 87);3.2
frame1106.png;1;(134, 90);(137, 89);3.2
frame722.png;0;-1;-1;-1
frame517.png;1;(181, 79);(157, 90);26.4
frame372.png;0;-1;-1;-1
frame245.png;1;(174, 191);(171, 189);3.6
frame22.png;1;(171, 128);(243, 91);81.0
frame1041.png;1;(133, 99);(169, 88);37.6
frame60.png;0;-1;-1;-1
frame611.png;1;(188, 102);(168, 103);20.0
frame80.png;0;-1;-1;-1
frame886.png;0;-1;-1;-1
frame525.png;1;(161, 86);(123, 111);45.5
frame454.png;1;(127, 36);(61, 67);72.9
frame258.png;1;(185, 158);(175, 149);13.5
frame567.png;1;(182, 92);(168, 105);19.1
frame1110.png;1;(132, 89);(137, 87);5.4
frame890.png;0;-1;-1;-1
frame374.png;0;-1;-1;-1
frame867.png;0;-1;-1;-1
frame673.png;0;-1;-1;-1
frame5.png;0;-1;-1;-1
frame672.png;1;(181, 39);(149, 54);35.3
frame1100.png;1;(132, 90);(139, 88);7.3
frame1087.png;1;(153, 91);(160, 87);8.1
frame509.png;1;(179, 69);(158, 79);23.3
frame255.png;1;(167, 172);(160, 175);7.6
frame98.png;1;(156, 135);(144, 134);12.0
frame1037.png;1;(138, 96);(168, 80);34.0
frame1155.png;1;(138, 92);(141, 91);3.2
frame1059.png;1;(135, 96);(177, 83);44.0
frame248.png;1;(171, 188);(165, 185);6.7
frame1125.png;1;(137, 89);(139, 87);2.8
frame638.png;1;(188, 101);(172, 102);16.0
frame516.png;1;(179, 80);(176, 89);9.5
frame31.png;0;-1;-1;-1
frame388.png;0;-1;-1;-1
frame650.png;1;(189, 105);(172, 107);17.1
frame254.png;1;(166, 172);(159, 176);8.1
frame168.png;0;-1;-1;-1
frame440.png;0;-1;-1;-1
frame900.png;0;-1;-1;-1
frame612.png;1;(186, 106);(162, 105);24.0
frame1083.png;1;(153, 90);(163, 85);11.2
frame996.png;0;-1;-1;-1
frame293.png;1;(168, 195);(166, 193);2.8
frame760.png;0;-1;-1;-1
frame897.png;0;-1;-1;-1
frame465.png;0;-1;-1;-1
frame1198.png;0;-1;-1;-1
frame835.png;0;-1;-1;-1
frame1093.png;1;(133, 88);(140, 86);7.3
frame1194.png;1;(160, 135);(192, 125);33.5
frame398.png;0;-1;-1;-1
frame300.png;0;-1;-1;-1
frame664.png;0;-1;-1;-1
frame809.png;0;-1;-1;-1
frame1168.png;1;(135, 93);(139, 91);4.5
frame325.png;1;(174, 187);(171, 186);3.2
frame290.png;0;-1;-1;-1
frame239.png;1;(180, 192);(176, 188);5.7
frame737.png;1;(175, 25);(108, 58);74.7
frame318.png;0;-1;-1;-1
frame882.png;0;-1;-1;-1
frame1064.png;1;(132, 94);(163, 80);34.0
frame495.png;0;-1;-1;-1
frame913.png;0;-1;-1;-1
frame1131.png;1;(134, 88);(138, 86);4.5
frame859.png;0;-1;-1;-1
frame702.png;0;-1;-1;-1
frame834.png;0;-1;-1;-1
frame617.png;1;(178, 113);(159, 116);19.2
frame493.png;0;-1;-1;-1
frame922.png;0;-1;-1;-1
frame314.png;0;-1;-1;-1
frame729.png;0;-1;-1;-1
frame1006.png;0;-1;-1;-1
frame19.png;1;(167, 116);(226, 78);70.2
frame1105.png;1;(133, 89);(136, 88);3.2
frame1166.png;1;(136, 93);(140, 91);4.5
frame936.png;0;-1;-1;-1
frame402.png;1;(111, 54);(51, 78);64.6
frame858.png;0;-1;-1;-1
frame362.png;0;-1;-1;-1
frame759.png;0;-1;-1;-1
frame189.png;1;(160, 187);(158, 186);2.2
frame1009.png;0;-1;-1;-1
frame275.png;1;(169, 176);(166, 177);3.2
frame498.png;0;-1;-1;-1
frame533.png;1;(166, 101);(157, 110);12.7
frame563.png;1;(181, 90);(168, 100);16.4
frame599.png;1;(172, 80);(134, 91);39.6
frame415.png;1;(121, 51);(72, 77);55.5
frame1153.png;1;(137, 91);(142, 91);5.0
frame588.png;1;(184, 92);(174, 104);15.6
frame865.png;0;-1;-1;-1
frame466.png;0;-1;-1;-1
frame746.png;1;(174, 47);(121, 76);60.4
frame349.png;0;-1;-1;-1
frame670.png;0;-1;-1;-1
frame348.png;1;(164, 190);(161, 189);3.2
frame114.png;1;(144, 133);(142, 134);2.2
frame1086.png;1;(155, 89);(157, 86);3.6
frame579.png;1;(183, 95);(175, 106);13.6
frame627.png;1;(175, 120);(161, 124);14.6
frame1053.png;1;(157, 91);(186, 78);31.8
frame1077.png;1;(131, 92);(148, 83);19.2
frame665.png;0;-1;-1;-1
frame1066.png;1;(132, 94);(159, 82);29.5
frame1181.png;1;(130, 94);(140, 90);10.8
frame113.png;0;-1;-1;-1
frame284.png;1;(162, 161);(157, 158);5.8
frame1084.png;1;(154, 90);(163, 85);10.3
frame1008.png;0;-1;-1;-1
frame989.png;0;-1;-1;-1
frame475.png;0;-1;-1;-1
frame360.png;0;-1;-1;-1
frame732.png;0;-1;-1;-1
frame1109.png;1;(130, 89);(135, 88);5.1
frame947.png;0;-1;-1;-1
frame451.png;0;-1;-1;-1
frame577.png;1;(185, 92);(173, 101);15.0
frame1146.png;1;(129, 93);(132, 91);3.6
frame719.png;0;-1;-1;-1
frame1033.png;1;(140, 83);(159, 71);22.5
frame938.png;0;-1;-1;-1
frame70.png;0;-1;-1;-1
frame535.png;1;(166, 111);(156, 122);14.9
frame131.png;1;(144, 151);(143, 148);3.2
frame243.png;0;-1;-1;-1
frame155.png;1;(144, 164);(143, 162);2.2
frame211.png;1;(169, 180);(165, 181);4.1
frame646.png;1;(193, 108);(179, 110);14.1
frame246.png;1;(179, 194);(177, 194);2.0
frame701.png;0;-1;-1;-1
frame289.png;0;-1;-1;-1
frame1190.png;1;(124, 93);(130, 93);6.0
frame400.png;0;-1;-1;-1
frame929.png;0;-1;-1;-1
frame174.png;1;(164, 146);(149, 151);15.8
frame81.png;0;-1;-1;-1
frame260.png;1;(184, 167);(180, 168);4.1
frame1018.png;0;-1;-1;-1
frame614.png;1;(184, 111);(179, 115);6.4
frame1035.png;1;(151, 98);(187, 72);44.4
frame655.png;1;(189, 108);(167, 109);22.0
frame1096.png;1;(131, 90);(135, 88);4.5
frame280.png;0;-1;-1;-1
frame668.png;0;-1;-1;-1
frame932.png;0;-1;-1;-1
frame442.png;0;-1;-1;-1
frame613.png;1;(187, 110);(175, 113);12.4
frame703.png;0;-1;-1;-1
frame952.png;0;-1;-1;-1
frame1193.png;0;-1;-1;-1
frame726.png;0;-1;-1;-1
frame899.png;0;-1;-1;-1
frame477.png;0;-1;-1;-1
frame688.png;0;-1;-1;-1
frame376.png;0;-1;-1;-1
frame694.png;0;-1;-1;-1
frame116.png;1;(150, 137);(149, 136);1.4
frame317.png;0;-1;-1;-1
frame945.png;0;-1;-1;-1
frame134.png;1;(145, 155);(144, 154);1.4
frame878.png;0;-1;-1;-1
frame228.png;1;(183, 147);(174, 153);10.8
frame133.png;1;(153, 149);(152, 147);2.2
frame615.png;1;(172, 116);(167, 121);7.1
frame136.png;1;(142, 153);(142, 151);2.0
frame862.png;0;-1;-1;-1
frame1074.png;1;(132, 92);(147, 85);16.6
frame651.png;1;(181, 106);(174, 107);7.1
frame853.png;0;-1;-1;-1
frame645.png;1;(194, 104);(183, 107);11.4
frame48.png;0;-1;-1;-1
frame528.png;1;(158, 77);(130, 90);30.9
frame149.png;1;(148, 166);(147, 164);2.2
frame301.png;0;-1;-1;-1
frame1113.png;1;(133, 88);(137, 87);4.1
frame12.png;1;(181, 157);(266, 111);96.6
frame723.png;0;-1;-1;-1
frame893.png;0;-1;-1;-1
frame56.png;0;-1;-1;-1
frame837.png;0;-1;-1;-1
frame431.png;0;-1;-1;-1
frame1117.png;1;(133, 89);(142, 88);9.1
frame526.png;1;(158, 87);(123, 109);41.3
frame302.png;0;-1;-1;-1
frame573.png;1;(181, 92);(165, 103);19.4
frame720.png;0;-1;-1;-1
frame1042.png;1;(134, 100);(181, 85);49.3
frame1089.png;1;(153, 90);(167, 85);14.9
frame4.png;1;(176, 149);(243, 102);81.8
frame128.png;1;(146, 146);(144, 144);2.8
frame244.png;1;(180, 193);(177, 188);5.8
frame480.png;1;(129, 39);(85, 60);48.8
frame35.png;0;-1;-1;-1
frame735.png;1;(176, 28);(120, 60);64.5
frame550.png;1;(176, 97);(159, 116);25.5
frame1114.png;1;(132, 89);(140, 86);8.5
frame303.png;0;-1;-1;-1
frame62.png;0;-1;-1;-1
frame773.png;0;-1;-1;-1
frame658.png;1;(173, 113);(156, 117);17.5
frame329.png;0;-1;-1;-1
frame1024.png;0;-1;-1;-1
frame798.png;0;-1;-1;-1
frame508.png;0;-1;-1;-1
frame472.png;0;-1;-1;-1
frame1050.png;1;(134, 96);(171, 81);39.9
frame411.png;0;-1;-1;-1
frame182.png;1;(160, 166);(159, 165);1.4
frame695.png;0;-1;-1;-1
frame361.png;0;-1;-1;-1
frame482.png;0;-1;-1;-1
frame497.png;0;-1;-1;-1
frame112.png;1;(146, 130);(144, 129);2.2
frame11.png;0;-1;-1;-1
frame125.png;0;-1;-1;-1
frame118.png;1;(142, 135);(141, 134);1.4
frame1139.png;1;(134, 89);(141, 86);7.6
frame0.png;1;(169, 150);(238, 118);76.1
frame992.png;0;-1;-1;-1
frame106.png;1;(153, 129);(150, 131);3.6
frame460.png;0;-1;-1;-1
frame629.png;1;(175, 110);(160, 114);15.5
frame268.png;1;(170, 180);(168, 178);2.8
frame473.png;0;-1;-1;-1
frame844.png;0;-1;-1;-1
frame170.png;0;-1;-1;-1
frame692.png;0;-1;-1;-1
frame299.png;0;-1;-1;-1
frame997.png;0;-1;-1;-1
frame1145.png;1;(137, 91);(144, 90);7.1
frame920.png;0;-1;-1;-1
frame676.png;0;-1;-1;-1
frame764.png;1;(180, 44);(132, 74);56.6
frame940.png;0;-1;-1;-1
frame937.png;0;-1;-1;-1
frame37.png;0;-1;-1;-1
frame980.png;0;-1;-1;-1
frame1118.png;1;(134, 90);(137, 88);3.6
frame674.png;0;-1;-1;-1
frame34.png;0;-1;-1;-1
frame1143.png;1;(137, 89);(146, 87);9.2
frame1022.png;0;-1;-1;-1
frame401.png;0;-1;-1;-1
frame358.png;0;-1;-1;-1
frame565.png;1;(181, 93);(167, 104);17.8
frame843.png;0;-1;-1;-1
frame724.png;0;-1;-1;-1
frame598.png;1;(173, 86);(133, 103);43.5
frame1043.png;1;(142, 102);(200, 90);59.2
frame375.png;0;-1;-1;-1
frame697.png;0;-1;-1;-1
frame2.png;1;(173, 151);(246, 117);80.5
frame428.png;0;-1;-1;-1
frame570.png;1;(181, 92);(164, 103);20.2
frame1137.png;1;(133, 90);(140, 88);7.3
frame1026.png;0;-1;-1;-1
frame476.png;0;-1;-1;-1
frame659.png;1;(171, 115);(154, 118);17.3
frame459.png;0;-1;-1;-1
frame704.png;0;-1;-1;-1
frame682.png;0;-1;-1;-1
frame323.png;0;-1;-1;-1
frame399.png;0;-1;-1;-1
frame544.png;1;(178, 99);(154, 117);30.0
frame1183.png;1;(127, 94);(136, 91);9.5
frame1191.png;1;(127, 94);(135, 93);8.1
frame332.png;0;-1;-1;-1
frame1184.png;1;(128, 93);(142, 90);14.3
frame586.png;1;(181, 90);(169, 103);17.7
frame736.png;1;(177, 26);(119, 59);66.7
frame494.png;0;-1;-1;-1
frame105.png;1;(149, 132);(143, 134);6.3
frame698.png;0;-1;-1;-1
frame815.png;0;-1;-1;-1
frame1205.png;0;-1;-1;-1
frame951.png;0;-1;-1;-1
frame1036.png;1;(145, 100);(174, 82);34.1
frame188.png;1;(159, 187);(157, 184);3.6
frame1173.png;1;(132, 97);(138, 94);6.7
frame10.png;0;-1;-1;-1
frame463.png;0;-1;-1;-1
frame455.png;0;-1;-1;-1
frame562.png;1;(180, 91);(164, 105);21.3
frame799.png;0;-1;-1;-1
frame457.png;0;-1;-1;-1
frame24.png;0;-1;-1;-1
frame283.png;1;(164, 181);(163, 182);1.4
frame751.png;1;(178, 48);(120, 76);64.4
frame548.png;1;(179, 97);(167, 118);24.2
frame734.png;1;(172, 30);(108, 57);69.5
frame313.png;0;-1;-1;-1
frame279.png;0;-1;-1;-1
frame766.png;1;(181, 44);(141, 67);46.1
frame641.png;1;(191, 98);(172, 100);19.1
frame749.png;1;(176, 50);(137, 80);49.2
frame365.png;0;-1;-1;-1
frame252.png;1;(176, 180);(169, 180);7.0
frame485.png;0;-1;-1;-1
frame359.png;0;-1;-1;-1
frame320.png;0;-1;-1;-1
frame269.png;0;-1;-1;-1
frame63.png;0;-1;-1;-1
frame418.png;0;-1;-1;-1
frame1169.png;1;(136, 93);(141, 92);5.1
frame711.png;0;-1;-1;-1
frame994.png;0;-1;-1;-1
frame1154.png;1;(138, 92);(142, 91);4.1
frame647.png;1;(183, 108);(169, 111);14.3
frame6.png;1;(175, 156);(257, 110);94.0
frame487.png;0;-1;-1;-1
frame690.png;0;-1;-1;-1
frame1141.png;1;(136, 89);(141, 88);5.1
frame42.png;0;-1;-1;-1
frame439.png;0;-1;-1;-1
frame1.png;1;(172, 149);(244, 119);78.0
frame986.png;0;-1;-1;-1
frame77.png;0;-1;-1;-1
frame1157.png;1;(138, 91);(141, 90);3.2
frame1182.png;1;(129, 93);(133, 93);4.0
frame1210.png;0;-1;-1;-1
frame1065.png;1;(133, 93);(160, 83);28.8
frame367.png;0;-1;-1;-1
frame607.png;1;(186, 113);(178, 116);8.5
frame281.png;0;-1;-1;-1
frame949.png;0;-1;-1;-1
frame1101.png;1;(132, 89);(139, 87);7.3
frame909.png;0;-1;-1;-1
frame530.png;1;(162, 78);(147, 85);16.6
frame880.png;0;-1;-1;-1
frame1071.png;1;(133, 92);(152, 82);21.5
frame656.png;1;(185, 107);(165, 108);20.0
frame13.png;1;(180, 154);(268, 105);100.7
frame903.png;0;-1;-1;-1
frame446.png;0;-1;-1;-1
frame774.png;0;-1;-1;-1
frame830.png;0;-1;-1;-1
frame926.png;0;-1;-1;-1
frame430.png;0;-1;-1;-1
frame869.png;0;-1;-1;-1
frame705.png;0;-1;-1;-1
frame696.png;0;-1;-1;-1
frame675.png;0;-1;-1;-1
frame944.png;0;-1;-1;-1
frame603.png;1;(189, 112);(181, 116);8.9
frame739.png;0;-1;-1;-1
frame1196.png;0;-1;-1;-1
frame294.png;1;(169, 202);(167, 202);2.0
frame876.png;0;-1;-1;-1
