file;valid;p1;p2;dist
frame12005.png;1;(156, 71); (160, 68); 4.2
frame12006.png;1;(190, 115); (198, 118); 10.4
frame12007.png;1;(128, 68); (152, 67); 23.0
frame12008.png;1;(113, 189); (133, 201); 25.1
frame12009.png;1;(122, 191); (149, 204); 34.0
frame12010.png;1;(158, 80); (168, 79); 9.1
frame12011.png;1;(89, 45); (149, 21); 63.0
frame12012.png;1;(164, 100); (171, 98); 7.3
frame12013.png;1;(227, 146); (250, 148); 22.1
frame12014.png;0;-1;-1;-1
frame12015.png;1;(148, 161); (158, 161); 9.0
frame12016.png;1;(165, 103); (188, 105); 23.1
frame12017.png;1;(162, 90); (172, 91); 11.0
frame12018.png;1;(216, 121); (223, 120); 7.1
frame12019.png;0;-1;-1;-1
frame12020.png;1;(199, 131); (206, 134); 6.7
frame12021.png;1;(151, 48); (175, 34); 29.2
frame12022.png;0;-1;-1;-1
frame12023.png;1;(180, 120); (188, 118); 7.3
frame12024.png;1;(153, 158); (161, 162); 7.6
frame12025.png;1;(211, 141); (216, 140); 5.1
frame12026.png;1;(155, 68); (165, 68); 10.0
frame12027.png;1;(204, 74); (235, 75); 31.0
frame12028.png;1;(167, 167); (177, 168); 10.0
frame12029.png;1;(158, 153); (169, 155); 12.0
frame12030.png;0;-1;-1;-1
frame12031.png;1;(194, 134); (200, 133); 7.1
frame12032.png;1;(188, 116); (198, 116); 11.0
frame12033.png;0;-1;-1;-1
frame12034.png;1;(195, 154); (221, 154); 30.0
frame12035.png;1;(126, 50); (149, 39); 26.4
frame12036.png;0;-1;-1;-1
frame12037.png;0;-1;-1;-1
frame12038.png;1;(171, 146); (200, 143); 28.2
frame12039.png;1;(207, 138); (224, 138); 15.0
frame12040.png;1;(159, 158); (199, 153); 44.3
frame12041.png;0;-1;-1;-1
frame12042.png;1;(132, 90); (146, 91); 13.0
frame12043.png;0;-1;-1;-1
frame12044.png;1;(172, 81); (207, 81); 34.0
frame12045.png;1;(141, 75); (158, 73); 17.1
frame12046.png;0;-1;-1;-1
frame12047.png;0;-1;-1;-1
frame12048.png;1;(195, 114); (201, 113); 6.1
frame12049.png;0;-1;-1;-1
frame12050.png;1;(180, 146); (199, 145); 19.0
frame12051.png;1;(168, 86); (175, 84); 9.2
frame12052.png;1;(98, 37); (123, 25); 29.2
frame12053.png;1;(187, 83); (208, 80); 22.2
frame12054.png;1;(174, 138); (186, 137); 12.0
frame12055.png;1;(137, 89); (146, 89); 9.0
frame12056.png;1;(156, 71); (166, 71); 11.0
frame12057.png;1;(167, 164); (229, 164); 68.0
frame12058.png;1;(156, 85); (200, 82); 43.1
frame12059.png;1;(196, 96); (216, 94); 16.1
frame12060.png;1;(154, 84); (160, 81); 6.3
frame12061.png;1;(174, 157); (189, 156); 15.0
frame12062.png;1;(182, 118); (190, 116); 9.2
frame12063.png;1;(163, 158); (176, 159); 11.0
frame12064.png;0;-1;-1;-1
frame12065.png;0;-1;-1;-1
frame12066.png;1;(170, 138); (178, 139); 8.1
frame12067.png;1;(147, 62); (164, 49); 19.8
frame12068.png;1;(131, 39); (155, 23); 30.5
frame12069.png;0;-1;-1;-1
frame12070.png;1;(155, 138); (171, 143); 16.8
frame12071.png;1;(126, 209); (169, 235); 56.4
frame12072.png;1;(192, 100); (278, 111); 101.6
frame12073.png;1;(183, 138); (249, 133); 66.2
frame12074.png;1;(174, 137); (181, 139); 7.3
frame12075.png;0;-1;-1;-1
frame12076.png;0;-1;-1;-1
frame12077.png;1;(227, 112); (263, 108); 40.2
frame12078.png;1;(156, 215); (182, 225); 27.9
frame12079.png;1;(188, 237); (217, 253); 36.2
frame12080.png;1;(172, 81); (211, 80); 40.0
frame12081.png;0;-1;-1;-1
frame12082.png;1;(201, 230); (216, 235); 16.8
frame12083.png;1;(136, 111); (155, 112); 19.0
frame12084.png;1;(159, 209); (180, 217); 21.5
frame12085.png;1;(203, 189); (241, 204); 42.5
frame12086.png;1;(158, 101); (165, 100); 7.1
frame12087.png;0;-1;-1;-1
frame12088.png;1;(194, 129); (197, 128); 4.1
frame12089.png;0;-1;-1;-1
frame12090.png;0;-1;-1;-1
frame12091.png;1;(110, 197); (167, 222); 57.7
frame12092.png;0;-1;-1;-1
frame12093.png;1;(227, 129); (263, 127); 37.1
frame12094.png;1;(130, 168); (178, 171); 48.1
frame12095.png;0;-1;-1;-1
frame12096.png;1;(208, 147); (224, 151); 16.5
frame12097.png;0;-1;-1;-1
frame12098.png;1;(161, 148); (171, 148); 9.0
frame12099.png;1;(169, 132); (174, 133); 5.1
frame12100.png;0;-1;-1;-1
frame12101.png;0;-1;-1;-1
frame12102.png;1;(192, 87); (200, 88); 8.1
frame12103.png;0;-1;-1;-1
frame12104.png;1;(176, 61); (184, 63); 10.2
frame12105.png;1;(136, 109); (165, 114); 25.3
frame12106.png;0;-1;-1;-1
frame12107.png;0;-1;-1;-1
frame12108.png;0;-1;-1;-1
frame12109.png;0;-1;-1;-1
frame12110.png;1;(146, 94); (172, 95); 23.0
frame12111.png;1;(187, 141); (225, 140); 35.0
frame12112.png;0;-1;-1;-1
frame12113.png;1;(179, 75); (189, 73); 11.2
frame12114.png;1;(131, 47); (177, 25); 50.5
frame12115.png;1;(147, 136); (160, 137); 10.0
frame12116.png;0;-1;-1;-1
frame12117.png;1;(183, 69); (199, 72); 16.3
frame12118.png;0;-1;-1;-1
frame12119.png;0;-1;-1;-1
frame12120.png;1;(187, 103); (199, 100); 14.1
frame12121.png;1;(201, 118); (271, 132); 61.6
frame12122.png;1;(201, 209); (236, 224); 37.2
frame12123.png;1;(128, 102); (137, 100); 8.2
frame12124.png;1;(125, 165); (151, 176); 25.5
frame12125.png;1;(170, 156); (191, 156); 21.0
frame12126.png;1;(256, 96); (310, 86); 53.9
frame12127.png;0;-1;-1;-1
frame12128.png;1;(210, 86); (230, 82); 22.2
frame12129.png;1;(129, 42); (199, 19); 67.1
frame12130.png;1;(137, 155); (155, 143); 23.7
frame12131.png;1;(198, 121); (207, 124); 8.5
frame12132.png;1;(173, 139); (184, 139); 11.0
frame12133.png;0;-1;-1;-1
frame12134.png;0;-1;-1;-1
frame12135.png;1;(147, 149); (164, 140); 18.4
frame12136.png;0;-1;-1;-1
frame12137.png;1;(206, 126); (213, 125); 7.1
frame12138.png;0;-1;-1;-1
frame12139.png;0;-1;-1;-1
frame12140.png;1;(130, 77); (142, 74); 12.4
frame12141.png;1;(165, 91); (172, 91); 8.0
frame12142.png;1;(225, 48); (234, 46); 9.2
frame12143.png;0;-1;-1;-1
frame12144.png;1;(171, 72); (180, 72); 10.0
frame12145.png;0;-1;-1;-1
frame12146.png;1;(224, 172); (292, 181); 66.6
frame12147.png;1;(157, 151); (166, 151); 9.0
frame12148.png;1;(200, 156); (214, 155); 13.2
frame12149.png;0;-1;-1;-1
frame12150.png;0;-1;-1;-1
frame12151.png;1;(181, 109); (194, 106); 16.1
frame12152.png;1;(219, 88); (268, 85); 44.1
frame12153.png;1;(212, 114); (253, 112); 40.0
frame12154.png;1;(193, 104); (212, 107); 17.3
frame12155.png;1;(100, 197); (152, 220); 56.9
frame12156.png;1;(188, 127); (222, 130); 33.2
frame12157.png;1;(123, 94); (139, 93); 16.0
frame12158.png;1;(186, 152); (196, 152); 11.0
frame12159.png;0;-1;-1;-1
frame12160.png;1;(179, 74); (212, 74); 34.0
frame12161.png;1;(175, 134); (184, 134); 8.0
frame12162.png;1;(159, 139); (167, 139); 9.0
frame12163.png;1;(179, 100); (195, 98); 15.1
frame12164.png;1;(240, 136); (268, 136); 24.0
frame12165.png;1;(149, 142); (163, 143); 12.0
frame12166.png;1;(96, 176); (124, 185); 30.4
frame12167.png;1;(102, 60); (131, 39); 37.4
frame12168.png;0;-1;-1;-1
frame12169.png;1;(175, 211); (216, 226); 40.3
frame12170.png;1;(230, 124); (256, 126); 29.1
frame12171.png;1;(176, 93); (198, 94); 23.0
frame12172.png;1;(178, 161); (200, 163); 21.1
frame12173.png;1;(198, 119); (210, 118); 13.0
frame12174.png;0;-1;-1;-1
frame12175.png;1;(221, 81); (252, 80); 32.0
frame12176.png;0;-1;-1;-1
frame12177.png;1;(203, 89); (232, 83); 30.6
frame12178.png;1;(155, 132); (172, 132); 17.0
frame12179.png;1;(154, 169); (180, 165); 24.2
frame12180.png;1;(214, 70); (243, 61); 25.3
frame12181.png;1;(227, 151); (266, 151); 39.0
frame12182.png;0;-1;-1;-1
frame12183.png;1;(176, 91); (185, 91); 9.1
frame12184.png;0;-1;-1;-1
frame12185.png;1;(198, 137); (226, 142); 28.4
frame12186.png;1;(188, 115); (200, 114); 13.2
frame12187.png;1;(158, 195); (188, 211); 35.0
frame12188.png;0;-1;-1;-1
frame12189.png;1;(91, 169); (113, 161); 22.8
frame12190.png;1;(202, 163); (231, 166); 24.2
frame12191.png;1;(205, 109); (301, 98); 87.6
frame12192.png;0;-1;-1;-1
frame12193.png;1;(162, 137); (173, 139); 13.3
frame12194.png;1;(188, 93); (214, 92); 27.0
frame12195.png;1;(128, 77); (151, 76); 22.0
frame12196.png;1;(216, 131); (230, 136); 13.6
frame12197.png;0;-1;-1;-1
frame12198.png;1;(141, 83); (154, 84); 13.0
frame12199.png;1;(174, 105); (233, 113); 55.6
frame12200.png;0;-1;-1;-1
frame12201.png;1;(174, 66); (192, 68); 20.1
frame12202.png;1;(167, 14); (186, 6); 21.5
frame12203.png;1;(174, 75); (196, 75); 20.0
frame12204.png;1;(213, 136); (255, 138); 42.0
frame12205.png;1;(204, 30); (235, 17); 30.0
frame12206.png;1;(145, 80); (158, 80); 15.0
frame12207.png;1;(166, 101); (176, 101); 10.0
frame12208.png;1;(209, 221); (231, 230); 23.8
frame12209.png;1;(191, 105); (202, 105); 11.0
frame12210.png;1;(200, 135); (242, 138); 44.1
frame12211.png;1;(73, 60); (111, 51); 32.6
frame12212.png;1;(149, 103); (157, 102); 7.1
frame12213.png;1;(133, 108); (170, 111); 40.1
frame12214.png;0;-1;-1;-1
frame12215.png;1;(182, 144); (193, 146); 11.0
frame12216.png;1;(187, 128); (245, 121); 61.3
frame12217.png;1;(146, 93); (153, 92); 7.1
frame12218.png;1;(239, 188); (261, 197); 23.8
frame12219.png;1;(163, 98); (206, 101); 47.1
frame12220.png;1;(184, 26); (215, 9); 36.7
frame12221.png;0;-1;-1;-1
frame12222.png;1;(190, 149); (219, 156); 29.8
frame12223.png;1;(183, 124); (224, 124); 41.0
frame12224.png;1;(200, 132); (209, 134); 8.2
frame12225.png;0;-1;-1;-1
frame12226.png;1;(194, 59); (208, 60); 15.1
frame12227.png;0;-1;-1;-1
frame12228.png;1;(119, 60); (164, 35); 53.2
frame12229.png;0;-1;-1;-1
frame12230.png;0;-1;-1;-1
frame12231.png;0;-1;-1;-1
frame12232.png;1;(186, 87); (198, 89); 12.2
frame12233.png;0;-1;-1;-1
frame12234.png;1;(209, 75); (216, 75); 7.0
frame12235.png;0;-1;-1;-1
frame12236.png;1;(185, 70); (193, 71); 9.1
frame12237.png;0;-1;-1;-1
frame12238.png;1;(191, 90); (197, 88); 6.3
frame12239.png;1;(143, 94); (153, 91); 9.5
frame12240.png;1;(191, 89); (215, 85); 24.3
frame12241.png;1;(199, 93); (218, 90); 21.2
frame12242.png;1;(190, 93); (222, 91); 32.1
frame12243.png;1;(199, 99); (221, 97); 24.1
frame12244.png;1;(160, 149); (188, 145); 32.1
frame12245.png;1;(169, 84); (178, 84); 9.0
frame12246.png;1;(218, 199); (233, 205); 17.1
frame12247.png;0;-1;-1;-1
frame12248.png;0;-1;-1;-1
frame12249.png;1;(132, 83); (140, 83); 9.1
frame12250.png;0;-1;-1;-1
frame12251.png;1;(175, 48); (218, 26); 49.6
frame12252.png;1;(164, 134); (178, 133); 15.0
frame12253.png;1;(150, 75); (172, 74); 20.0
frame12254.png;1;(177, 127); (210, 131); 35.1
frame12255.png;1;(206, 75); (240, 74); 33.0
frame12256.png;1;(158, 151); (166, 151); 9.0
frame12257.png;0;-1;-1;-1
frame12258.png;0;-1;-1;-1
frame12259.png;1;(171, 236); (191, 244); 23.1
frame12260.png;0;-1;-1;-1
frame12261.png;1;(190, 74); (204, 75); 12.0
frame12262.png;1;(228, 66); (249, 59); 23.1
frame12263.png;1;(196, 101); (219, 99); 24.1
frame12264.png;1;(175, 151); (181, 152); 7.3
frame12265.png;0;-1;-1;-1
frame12266.png;1;(183, 141); (205, 142); 23.0
frame12267.png;0;-1;-1;-1
frame12268.png;0;-1;-1;-1
frame12269.png;1;(232, 83); (293, 83); 64.0
frame12270.png;0;-1;-1;-1
frame12271.png;0;-1;-1;-1
frame12272.png;1;(163, 131); (170, 132); 8.1
frame12273.png;1;(168, 137); (183, 138); 16.0
frame12274.png;1;(180, 81); (190, 81); 10.0
frame12275.png;1;(188, 109); (193, 107); 6.3
frame12276.png;1;(203, 111); (233, 111); 29.0
frame12277.png;1;(207, 130); (211, 131); 4.1
frame12278.png;0;-1;-1;-1
frame12279.png;1;(144, 199); (156, 215); 19.2
frame12280.png;0;-1;-1;-1
frame12281.png;1;(164, 80); (180, 80); 16.0
frame12282.png;0;-1;-1;-1
frame12283.png;1;(164, 160); (170, 163); 7.6
frame12284.png;1;(138, 186); (175, 207); 48.0
frame12285.png;1;(178, 35); (220, 11); 43.6
frame12286.png;0;-1;-1;-1
frame12287.png;1;(218, 128); (231, 128); 13.0
frame12288.png;1;(198, 197); (240, 223); 48.9
frame12289.png;1;(148, 107); (171, 109); 21.1
frame12290.png;1;(263, 91); (303, 91); 35.0
frame12291.png;1;(186, 146); (199, 147); 14.0
frame12292.png;1;(192, 107); (199, 104); 7.3
frame12293.png;1;(215, 86); (250, 82); 35.1
frame12294.png;1;(162, 82); (174, 81); 12.0
frame12295.png;1;(110, 77); (131, 92); 26.6
frame12296.png;1;(231, 106); (274, 104); 43.0
frame12297.png;1;(94, 36); (138, 11); 53.2
frame12298.png;0;-1;-1;-1
frame12299.png;1;(190, 152); (198, 153); 9.1
frame12300.png;0;-1;-1;-1
frame12301.png;0;-1;-1;-1
frame12302.png;0;-1;-1;-1
frame12303.png;1;(173, 169); (206, 170); 37.0
frame12304.png;1;(140, 139); (174, 135); 35.4
frame12305.png;0;-1;-1;-1
frame12306.png;0;-1;-1;-1
frame12307.png;0;-1;-1;-1
frame12308.png;0;-1;-1;-1
frame12309.png;0;-1;-1;-1
frame12310.png;0;-1;-1;-1
frame12311.png;1;(169, 160); (229, 157); 57.0
frame12312.png;0;-1;-1;-1
frame12313.png;1;(171, 148); (176, 149); 6.1
frame12314.png;1;(173, 209); (194, 223); 26.9
frame12315.png;0;-1;-1;-1
frame12316.png;1;(124, 138); (155, 135); 30.1
frame12317.png;1;(197, 100); (236, 98); 41.1
frame12318.png;1;(180, 72); (192, 71); 10.0
frame12319.png;1;(178, 120); (226, 126); 50.4
frame12320.png;1;(181, 145); (193, 147); 14.1
frame12321.png;1;(202, 134); (249, 135); 42.0
frame12322.png;0;-1;-1;-1
frame12323.png;0;-1;-1;-1
frame12324.png;1;(184, 72); (191, 71); 7.1
frame12325.png;0;-1;-1;-1
frame12326.png;1;(155, 114); (247, 95); 77.9
frame12327.png;0;-1;-1;-1
frame12328.png;1;(211, 126); (222, 126); 10.0
frame12329.png;1;(204, 124); (258, 116); 60.5
frame12330.png;1;(204, 74); (216, 74); 11.0
frame12331.png;0;-1;-1;-1
frame12332.png;1;(177, 89); (198, 89); 20.0
frame12333.png;1;(165, 176); (175, 175); 10.0
frame12334.png;0;-1;-1;-1
frame12335.png;0;-1;-1;-1
frame12336.png;1;(156, 92); (164, 92); 9.0
frame12337.png;0;-1;-1;-1
frame12338.png;1;(144, 137); (184, 136); 33.0
frame12339.png;0;-1;-1;-1
frame12340.png;0;-1;-1;-1
frame12341.png;1;(137, 109); (166, 111); 31.1
frame12342.png;1;(101, 201); (171, 238); 79.2
frame12343.png;0;-1;-1;-1
frame12344.png;0;-1;-1;-1
frame12345.png;1;(177, 92); (265, 61); 93.3
frame12346.png;0;-1;-1;-1
frame12347.png;1;(150, 148); (197, 143); 50.2
frame12348.png;0;-1;-1;-1
frame12349.png;0;-1;-1;-1
frame12350.png;0;-1;-1;-1
frame12351.png;0;-1;-1;-1
frame12352.png;1;(198, 180); (231, 180); 32.0
frame12353.png;1;(186, 125); (193, 124); 7.1
frame12354.png;1;(201, 179); (210, 179); 10.0
frame12355.png;1;(155, 147); (186, 146); 33.0
frame12356.png;1;(222, 131); (228, 132); 5.1
frame12357.png;1;(175, 156); (181, 158); 6.3
frame12358.png;1;(160, 142); (167, 143); 6.1
frame12359.png;0;-1;-1;-1
frame12360.png;1;(222, 215); (247, 224); 26.0
frame12361.png;0;-1;-1;-1
frame12362.png;1;(194, 105); (271, 114); 69.5
frame12363.png;0;-1;-1;-1
frame12364.png;1;(200, 76); (237, 76); 31.0
frame12365.png;1;(179, 83); (193, 83); 14.0
frame12366.png;0;-1;-1;-1
frame12367.png;1;(213, 121); (228, 120); 15.0
frame12368.png;1;(149, 95); (169, 92); 18.2
frame12369.png;1;(166, 99); (208, 103); 36.2
frame12370.png;1;(185, 170); (210, 168); 26.1
frame12371.png;0;-1;-1;-1
frame12372.png;1;(188, 147); (228, 151); 40.1
frame12373.png;1;(168, 165); (198, 172); 26.9
frame12374.png;1;(219, 87); (237, 85); 18.1
frame12375.png;0;-1;-1;-1
frame12376.png;1;(155, 72); (176, 71); 18.0
frame12377.png;0;-1;-1;-1
frame12378.png;1;(186, 216); (255, 248); 73.4
frame12379.png;1;(209, 141); (242, 143); 38.1
frame12380.png;1;(219, 83); (229, 81); 10.2
frame12381.png;1;(144, 132); (170, 128); 23.3
frame12382.png;1;(158, 96); (169, 97); 10.0
frame12383.png;0;-1;-1;-1
frame12384.png;0;-1;-1;-1
frame12385.png;1;(207, 138); (243, 141); 38.1
frame12386.png;0;-1;-1;-1
frame12387.png;0;-1;-1;-1
frame12388.png;1;(159, 84); (180, 84); 22.0
frame12389.png;1;(138, 92); (156, 93); 16.0
frame12390.png;1;(140, 184); (158, 191); 17.5
frame12391.png;0;-1;-1;-1
frame12392.png;1;(184, 85); (196, 86); 13.0
frame12393.png;0;-1;-1;-1
frame12394.png;1;(146, 93); (170, 94); 20.0
frame12395.png;0;-1;-1;-1
frame12396.png;1;(150, 74); (183, 76); 29.1
frame12397.png;1;(95, 60); (155, 40); 56.9
frame12398.png;0;-1;-1;-1
frame12399.png;0;-1;-1;-1
frame12400.png;1;(204, 120); (248, 113); 41.8
frame12401.png;1;(188, 90); (200, 91); 12.0
frame12402.png;1;(161, 66); (175, 61); 16.8
frame12403.png;1;(160, 103); (168, 102); 8.1
frame12404.png;0;-1;-1;-1
frame12405.png;1;(223, 84); (270, 83); 41.0
frame12406.png;1;(141, 110); (168, 111); 23.0
frame12407.png;0;-1;-1;-1
frame12408.png;1;(224, 142); (266, 143); 37.0
frame12409.png;1;(183, 155); (194, 154); 10.0
frame12410.png;1;(199, 108); (204, 106); 5.4
frame12411.png;1;(163, 77); (175, 76); 13.0
frame12412.png;1;(196, 139); (219, 143); 23.3
frame12413.png;0;-1;-1;-1
frame12414.png;1;(196, 158); (235, 162); 38.1
frame12415.png;1;(128, 120); (169, 121); 40.0
frame12416.png;1;(198, 124); (213, 124); 14.0
frame12417.png;1;(197, 114); (235, 111); 42.1
frame12418.png;1;(229, 23); (257, 12); 26.4
frame12419.png;1;(172, 34); (191, 28); 21.2
frame12420.png;1;(209, 83); (226, 78); 17.7
frame12421.png;0;-1;-1;-1
frame12422.png;1;(138, 160); (156, 161); 19.0
frame12423.png;1;(156, 105); (212, 110); 58.1
frame12424.png;0;-1;-1;-1
frame12425.png;1;(183, 120); (216, 121); 33.0
frame12426.png;1;(153, 170); (159, 172); 7.3
frame12427.png;1;(155, 61); (166, 61); 12.0
frame12428.png;1;(216, 79); (223, 77); 7.3
frame12429.png;0;-1;-1;-1
frame12430.png;1;(170, 151); (177, 151); 7.0
frame12431.png;0;-1;-1;-1
