file;valid;p1;p2;dist
frame5591.png;1;(161, 101);(136, 103);25.1
frame5649.png;1;(148, 87);(136, 88);12.0
frame4955.png;0;-1;-1;-1
frame5521.png;1;(167, 88);(151, 88);16.0
frame5052.png;0;-1;-1;-1
frame5156.png;1;(99, 142);(65, 144);34.1
frame5793.png;1;(125, 73);(117, 71);8.2
frame5659.png;1;(145, 82);(133, 84);12.2
frame5348.png;0;-1;-1;-1
frame5589.png;1;(159, 104);(111, 110);48.4
frame5637.png;1;(158, 81);(145, 82);13.0
frame5269.png;1;(129, 109);(122, 107);7.3
frame5273.png;1;(119, 91);(111, 89);8.2
frame5518.png;1;(164, 99);(136, 100);28.0
frame5551.png;1;(171, 103);(140, 105);31.1
frame5777.png;1;(131, 85);(123, 85);8.0
frame5689.png;1;(150, 78);(137, 78);13.0
frame4948.png;1;(161, 172);(113, 165);48.5
frame5004.png;0;-1;-1;-1
frame4958.png;0;-1;-1;-1
frame5403.png;0;-1;-1;-1
frame5476.png;1;(160, 86);(158, 82);4.5
frame5480.png;1;(164, 84);(161, 81);4.2
frame5300.png;1;(133, 105);(123, 102);10.4
frame5577.png;1;(169, 74);(146, 73);23.0
frame4930.png;1;(193, 177);(171, 189);25.1
frame4893.png;1;(202, 193);(171, 207);34.0
frame5668.png;1;(156, 84);(147, 83);9.1
frame4899.png;1;(206, 194);(147, 216);63.0
frame5624.png;1;(148, 86);(141, 84);7.3
frame5166.png;1;(119, 151);(97, 153);22.1
frame4811.png;0;-1;-1;-1
frame5501.png;1;(156, 85);(147, 85);9.0
frame5560.png;1;(174, 102);(151, 104);23.1
frame5672.png;1;(157, 93);(146, 94);11.0
frame5271.png;1;(127, 98);(120, 97);7.1
frame5410.png;0;-1;-1;-1
frame5270.png;1;(129, 106);(123, 103);6.7
frame4868.png;1;(146, 210);(121, 225);29.2
frame5130.png;0;-1;-1;-1
frame5256.png;1;(128, 113);(121, 111);7.3
frame5484.png;1;(163, 88);(156, 85);7.6
frame5236.png;1;(122, 128);(117, 127);5.1
frame5646.png;1;(151, 89);(141, 89);10.0
frame5770.png;1;(128, 88);(97, 89);31.0
frame5667.png;1;(153, 82);(143, 81);10.0
frame5472.png;1;(160, 87);(148, 86);12.0
frame5132.png;0;-1;-1;-1
frame5240.png;1;(120, 124);(113, 123);7.1
frame5298.png;1;(124, 108);(113, 108);11.0
frame4966.png;0;-1;-1;-1
frame5769.png;1;(124, 87);(94, 87);30.0
frame4915.png;1;(214, 196);(191, 209);26.4
frame4826.png;0;-1;-1;-1
frame5104.png;0;-1;-1;-1
frame5772.png;1;(130, 91);(102, 94);28.2
frame5297.png;1;(129, 109);(114, 109);15.0
frame5738.png;1;(159, 99);(115, 104);44.3
frame5068.png;0;-1;-1;-1
frame5594.png;1;(161, 97);(148, 98);13.0
frame4846.png;0;-1;-1;-1
frame5580.png;1;(172, 87);(138, 87);34.0
frame5467.png;1;(152, 83);(135, 81);17.1
frame5362.png;0;-1;-1;-1
frame5439.png;0;-1;-1;-1
frame5268.png;1;(133, 109);(127, 108);6.1
frame5073.png;0;-1;-1;-1
frame5609.png;1;(166, 89);(147, 90);19.0
frame5601.png;1;(152, 95);(143, 93);9.2
frame4914.png;1;(220, 194);(193, 205);29.2
frame5168.png;1;(117, 149);(95, 152);22.2
frame5497.png;1;(155, 89);(143, 90);12.0
frame5493.png;1;(160, 89);(151, 89);9.0
frame5491.png;1;(162, 89);(151, 89);11.0
frame5516.png;1;(163, 92);(95, 92);68.0
frame5512.png;1;(160, 84);(117, 81);43.1
frame5291.png;1;(131, 112);(115, 110);16.1
frame5648.png;1;(149, 88);(143, 86);6.3
frame5499.png;1;(157, 87);(142, 88);15.0
frame5275.png;1;(126, 100);(117, 98);9.2
frame5505.png;1;(153, 76);(142, 75);11.0
frame5411.png;0;-1;-1;-1
frame5322.png;0;-1;-1;-1
frame5598.png;1;(149, 92);(141, 91);8.1
frame4929.png;1;(170, 185);(155, 198);19.8
frame4867.png;1;(182, 211);(156, 227);30.5
frame4879.png;0;-1;-1;-1
frame5509.png;1;(162, 80);(146, 75);16.8
frame4885.png;1;(191, 199);(141, 225);56.4
frame5442.png;1;(118, 117);(17, 128);101.6
frame5585.png;1;(166, 98);(100, 103);66.2
frame5645.png;1;(150, 89);(143, 87);7.3
frame5060.png;0;-1;-1;-1
frame5331.png;0;-1;-1;-1
frame5139.png;1;(94, 120);(54, 116);40.2
frame4818.png;1;(156, 228);(130, 238);27.9
frame4855.png;1;(141, 219);(109, 236);36.2
frame5757.png;1;(121, 84);(81, 83);40.0
frame4970.png;0;-1;-1;-1
frame4831.png;1;(111, 211);(95, 216);16.8
frame5592.png;1;(162, 100);(143, 101);19.0
frame4822.png;1;(166, 218);(146, 226);21.5
frame4861.png;1;(135, 206);(96, 223);42.5
frame5676.png;1;(153, 91);(146, 90);7.1
frame5022.png;0;-1;-1;-1
frame5247.png;1;(120, 116);(116, 115);4.1
frame5384.png;0;-1;-1;-1
frame5377.png;0;-1;-1;-1
frame4883.png;1;(189, 202);(137, 227);57.7
frame5044.png;0;-1;-1;-1
frame5138.png;1;(108, 127);(71, 124);37.1
frame5513.png;1;(161, 85);(113, 82);48.1
frame5113.png;0;-1;-1;-1
frame5304.png;1;(125, 98);(109, 94);16.5
frame5324.png;0;-1;-1;-1
frame5647.png;1;(151, 88);(142, 88);9.0
frame5246.png;1;(124, 118);(119, 117);5.1
frame5401.png;0;-1;-1;-1
frame5030.png;0;-1;-1;-1
frame5634.png;1;(152, 86);(144, 87);8.1
frame5371.png;0;-1;-1;-1
frame5681.png;1;(143, 75);(133, 77);10.2
frame5553.png;1;(173, 106);(148, 110);25.3
frame5424.png;0;-1;-1;-1
frame5341.png;0;-1;-1;-1
frame5103.png;0;-1;-1;-1
frame5031.png;0;-1;-1;-1
frame5461.png;1;(161, 90);(138, 91);23.0
frame5759.png;1;(123, 82);(88, 83);35.0
frame4968.png;0;-1;-1;-1
frame5306.png;1;(126, 89);(115, 87);11.2
frame4925.png;1;(173, 181);(128, 204);50.5
frame5539.png;1;(171, 86);(161, 85);10.0
frame4987.png;0;-1;-1;-1
frame5714.png;1;(145, 80);(129, 83);16.3
frame5361.png;0;-1;-1;-1
frame4950.png;0;-1;-1;-1
frame5232.png;1;(125, 133);(111, 135);14.1
frame5121.png;1;(117, 128);(57, 142);61.6
frame4857.png;1;(141, 214);(107, 229);37.2
frame5540.png;1;(174, 90);(166, 88);8.2
frame4931.png;1;(193, 173);(170, 184);25.5
frame5459.png;1;(158, 89);(137, 89);21.0
frame5318.png;1;(94, 87);(41, 77);53.9
frame5098.png;0;-1;-1;-1
frame5161.png;1;(112, 148);(90, 151);22.2
frame4900.png;1;(200, 195);(137, 218);67.1
frame4937.png;1;(185, 158);(164, 147);23.7
frame5301.png;1;(131, 103);(123, 100);8.5
frame5599.png;1;(152, 93);(141, 93);11.0
frame5009.png;0;-1;-1;-1
frame5408.png;0;-1;-1;-1
frame4942.png;1;(184, 164);(168, 155);18.4
frame4872.png;0;-1;-1;-1
frame5244.png;1;(122, 121);(115, 120);7.1
frame5089.png;0;-1;-1;-1
frame5099.png;0;-1;-1;-1
frame5483.png;1;(160, 86);(148, 83);12.4
frame5597.png;1;(158, 94);(150, 94);8.0
frame5791.png;1;(120, 64);(111, 62);9.2
frame4815.png;0;-1;-1;-1
frame5664.png;1;(147, 81);(137, 81);10.0
frame4959.png;0;-1;-1;-1
frame5319.png;1;(86, 81);(20, 72);66.6
frame5622.png;1;(152, 90);(143, 90);9.0
frame5716.png;1;(142, 76);(129, 78);13.2
frame5033.png;0;-1;-1;-1
frame5350.png;0;-1;-1;-1
frame5296.png;1;(133, 108);(117, 106);16.1
frame5186.png;1;(104, 143);(60, 146);44.1
frame5141.png;1;(103, 120);(63, 118);40.0
frame5259.png;1;(124, 120);(107, 117);17.3
frame4898.png;1;(207, 197);(155, 220);56.9
frame5315.png;1;(122, 106);(89, 102);33.2
frame5544.png;1;(174, 96);(158, 95);16.0
frame5691.png;1;(146, 74);(135, 74);11.0
frame5029.png;0;-1;-1;-1
frame5765.png;1;(121, 80);(87, 80);34.0
frame5526.png;1;(163, 91);(155, 91);8.0
frame5534.png;1;(157, 84);(148, 84);9.0
frame5229.png;1;(125, 137);(110, 139);15.1
frame5172.png;1;(97, 140);(73, 140);24.0
frame5471.png;1;(162, 87);(150, 86);12.0
frame4912.png;1;(218, 189);(189, 198);30.4
frame4917.png;1;(201, 193);(170, 214);37.4
frame5430.png;0;-1;-1;-1
frame4859.png;1;(133, 209);(96, 225);40.3
frame5118.png;1;(95, 115);(66, 117);29.1
frame5700.png;1;(157, 87);(134, 88);23.0
frame5507.png;1;(161, 77);(140, 75);21.1
frame5233.png;1;(120, 132);(107, 133);13.0
frame5018.png;0;-1;-1;-1
frame5749.png;1;(111, 91);(79, 90);32.0
frame5320.png;0;-1;-1;-1
frame5210.png;1;(125, 150);(95, 156);30.6
frame5615.png;1;(159, 103);(142, 103);17.0
frame4946.png;1;(174, 173);(150, 170);24.2
frame5282.png;1;(113, 69);(89, 61);25.3
frame5193.png;1;(112, 144);(73, 144);39.0
frame5386.png;0;-1;-1;-1
frame5600.png;1;(152, 94);(143, 93);9.1
frame5397.png;0;-1;-1;-1
frame5211.png;1;(125, 152);(97, 157);28.4
frame5234.png;1;(118, 130);(105, 132);13.2
frame4865.png;1;(141, 210);(111, 228);35.0
frame5383.png;0;-1;-1;-1
frame4936.png;1;(214, 162);(192, 156);22.8
frame5212.png;1;(127, 150);(103, 153);24.2
frame5437.png;1;(120, 115);(33, 125);87.6
frame5115.png;0;-1;-1;-1
frame5737.png;1;(159, 100);(146, 97);13.3
frame5452.png;1;(154, 86);(127, 85);27.0
frame5576.png;1;(169, 75);(147, 74);22.0
frame5276.png;1;(127, 99);(114, 95);13.6
frame4902.png;0;-1;-1;-1
frame5670.png;1;(161, 92);(148, 93);13.0
frame5742.png;1;(154, 97);(99, 105);55.6
frame5360.png;0;-1;-1;-1
frame5725.png;1;(148, 78);(128, 80);20.1
frame4820.png;1;(162, 221);(142, 229);21.5
frame5697.png;1;(155, 80);(135, 80);20.0
frame5198.png;1;(109, 138);(67, 140);42.0
frame4844.png;1;(125, 224);(98, 237);30.0
frame5520.png;1;(168, 95);(153, 94);15.0
frame5629.png;1;(150, 87);(140, 87);10.0
frame4836.png;1;(115, 219);(93, 228);23.8
frame5596.png;1;(151, 96);(140, 96);11.0
frame5143.png;1;(100, 121);(56, 118);44.1
frame4911.png;1;(228, 188);(197, 198);32.6
frame5619.png;1;(162, 93);(155, 92);7.1
frame5546.png;1;(172, 99);(132, 102);40.1
frame5325.png;0;-1;-1;-1
frame5303.png;1;(129, 98);(118, 97);11.0
frame5445.png;1;(145, 114);(84, 120);61.3
frame5542.png;1;(173, 93);(166, 92);7.1
frame5281.png;1;(109, 70);(87, 61);23.8
frame5517.png;1;(159, 95);(112, 98);47.1
frame4856.png;1;(126, 217);(94, 235);36.7
frame4976.png;0;-1;-1;-1
frame5285.png;1;(117, 79);(88, 72);29.8
frame5199.png;1;(108, 140);(67, 140);41.0
frame5255.png;1;(123, 112);(115, 110);8.2
frame5412.png;0;-1;-1;-1
frame5682.png;1;(142, 76);(127, 78);15.1
frame5368.png;0;-1;-1;-1
frame4896.png;1;(199, 196);(152, 221);53.2
frame4951.png;0;-1;-1;-1
frame5015.png;0;-1;-1;-1
frame5106.png;0;-1;-1;-1
frame5656.png;1;(143, 80);(131, 82);12.2
frame5428.png;0;-1;-1;-1
frame5778.png;1;(131, 83);(124, 83);7.0
frame5329.png;0;-1;-1;-1
frame5662.png;1;(147, 81);(138, 82);9.1
frame4997.png;0;-1;-1;-1
frame5272.png;1;(123, 94);(117, 92);6.3
frame5485.png;1;(164, 89);(155, 86);9.5
frame5163.png;1;(114, 149);(90, 153);24.3
frame5169.png;1;(118, 149);(97, 152);21.2
frame5754.png;1;(121, 87);(89, 85);32.1
frame5157.png;1;(102, 150);(78, 152);24.1
frame5563.png;1;(171, 100);(139, 103);32.1
frame5529.png;1;(159, 88);(150, 88);9.0
frame4830.png;1;(109, 211);(93, 217);17.1
frame5421.png;0;-1;-1;-1
frame4960.png;0;-1;-1;-1
frame5541.png;1;(177, 92);(168, 91);9.1
frame5379.png;0;-1;-1;-1
frame4886.png;1;(157, 198);(113, 221);49.6
frame5500.png;1;(156, 87);(141, 88);15.0
frame5455.png;1;(156, 90);(136, 89);20.0
frame5288.png;1;(123, 127);(88, 130);35.1
frame5753.png;1;(113, 86);(80, 85);33.0
frame5543.png;1;(175, 93);(166, 93);9.0
frame4978.png;0;-1;-1;-1
frame5110.png;0;-1;-1;-1
frame4819.png;1;(158, 226);(136, 233);23.1
frame5395.png;0;-1;-1;-1
frame5654.png;1;(141, 81);(129, 82);12.0
frame5280.png;1;(112, 73);(90, 66);23.1
frame5289.png;1;(129, 130);(105, 132);24.1
frame5626.png;1;(148, 87);(141, 85);7.3
frame4812.png;0;-1;-1;-1
frame5162.png;1;(113, 148);(90, 149);23.0
frame5131.png;0;-1;-1;-1
frame5025.png;0;-1;-1;-1
frame5134.png;1;(98, 140);(34, 140);64.0
frame5358.png;0;-1;-1;-1
frame5037.png;0;-1;-1;-1
frame5706.png;1;(158, 101);(150, 100);8.1
frame5470.png;1;(161, 85);(145, 84);16.0
frame5631.png;1;(157, 87);(147, 87);10.0
frame5249.png;1;(124, 114);(118, 112);6.3
frame5117.png;1;(112, 107);(83, 107);29.0
frame5238.png;1;(117, 125);(113, 124);4.1
frame5373.png;0;-1;-1;-1
frame4928.png;1;(167, 191);(155, 206);19.2
frame5351.png;0;-1;-1;-1
frame5692.png;1;(150, 73);(134, 73);16.0
frame5094.png;0;-1;-1;-1
frame5477.png;1;(163, 87);(156, 84);7.6
frame4919.png;1;(196, 193);(155, 218);48.0
frame4873.png;1;(133, 213);(96, 236);43.6
frame5122.png;0;-1;-1;-1
frame5225.png;1;(119, 138);(106, 138);13.0
frame4874.png;1;(140, 208);(98, 233);48.9
frame5463.png;1;(159, 91);(138, 93);21.1
frame5178.png;1;(70, 138);(35, 138);35.0
frame5473.png;1;(158, 87);(144, 86);14.0
frame5251.png;1;(122, 112);(115, 110);7.3
frame5756.png;1;(118, 87);(83, 84);35.1
frame5781.png;1;(125, 75);(113, 74);12.0
frame4938.png;1;(210, 157);(188, 142);26.6
frame5144.png;1;(85, 113);(42, 111);43.0
frame4897.png;1;(207, 201);(160, 226);53.2
frame5414.png;0;-1;-1;-1
frame5630.png;1;(151, 87);(142, 86);9.1
frame4854.png;0;-1;-1;-1
frame5059.png;0;-1;-1;-1
frame5347.png;0;-1;-1;-1
frame5450.png;1;(148, 86);(111, 85);37.0
frame5733.png;1;(162, 88);(127, 93);35.4
frame5427.png;0;-1;-1;-1
frame4981.png;0;-1;-1;-1
frame5330.png;0;-1;-1;-1
frame5109.png;0;-1;-1;-1
frame5062.png;0;-1;-1;-1
frame5026.png;0;-1;-1;-1
frame5745.png;1;(151, 92);(94, 94);57.0
frame4813.png;0;-1;-1;-1
frame5711.png;1;(149, 90);(143, 89);6.1
frame4870.png;1;(145, 211);(122, 225);26.9
frame5363.png;0;-1;-1;-1
frame5564.png;1;(174, 101);(144, 104);30.1
frame5181.png;1;(113, 142);(72, 145);41.1
frame5632.png;1;(149, 88);(139, 87);10.0
frame5587.png;1;(161, 105);(111, 111);50.4
frame5308.png;1;(123, 87);(109, 85);14.1
frame5197.png;1;(113, 140);(71, 141);42.0
frame5111.png;0;-1;-1;-1
frame4814.png;0;-1;-1;-1
frame5792.png;1;(124, 71);(117, 70);7.1
frame5087.png;0;-1;-1;-1
frame5433.png;1;(162, 117);(86, 134);77.9
frame4851.png;0;-1;-1;-1
frame5258.png;1;(131, 117);(121, 116);10.0
frame5152.png;1;(96, 131);(36, 139);60.5
frame5782.png;1;(122, 73);(111, 73);11.0
frame4986.png;0;-1;-1;-1
frame5641.png;1;(162, 86);(142, 86);20.0
frame5653.png;1;(142, 81);(132, 82);10.0
frame5378.png;0;-1;-1;-1
frame5061.png;0;-1;-1;-1
frame5633.png;1;(151, 87);(142, 87);9.0
frame5416.png;0;-1;-1;-1
frame5549.png;1;(170, 97);(137, 98);33.0
frame5369.png;0;-1;-1;-1
frame5345.png;0;-1;-1;-1
frame5565.png;1;(165, 100);(134, 102);31.1
frame4901.png;1;(206, 200);(134, 233);79.2
frame5063.png;0;-1;-1;-1
frame5097.png;0;-1;-1;-1
frame5429.png;1;(151, 133);(63, 164);93.3
frame5091.png;0;-1;-1;-1
frame5583.png;1;(171, 99);(121, 104);50.2
frame5340.png;0;-1;-1;-1
frame4963.png;0;-1;-1;-1
frame5123.png;0;-1;-1;-1
frame5404.png;0;-1;-1;-1
frame5768.png;1;(117, 82);(85, 82);32.0
frame5266.png;1;(135, 110);(128, 109);7.1
frame5789.png;1;(113, 59);(103, 58);10.0
frame5562.png;1;(173, 101);(140, 102);33.0
frame5245.png;1;(120, 119);(115, 118);5.1
frame5482.png;1;(162, 87);(156, 85);6.3
frame5602.png;1;(157, 95);(151, 94);6.1
frame5323.png;0;-1;-1;-1
frame4837.png;1;(112, 220);(88, 230);26.0
frame4975.png;0;-1;-1;-1
frame5444.png;1;(143, 116);(74, 124);69.5
frame4995.png;0;-1;-1;-1
frame5797.png;1;(123, 77);(92, 77);31.0
frame5801.png;1;(121, 76);(107, 76);14.0
frame5045.png;0;-1;-1;-1
frame5262.png;1;(124, 115);(109, 114);15.0
frame5465.png;1;(165, 92);(147, 89);18.2
frame5735.png;1;(161, 95);(125, 99);36.2
frame5724.png;1;(143, 77);(117, 79);26.1
frame5425.png;0;-1;-1;-1
frame5200.png;1;(108, 140);(68, 143);40.1
frame5571.png;1;(160, 77);(134, 70);26.9
frame5214.png;1;(123, 145);(105, 147);18.1
frame5370.png;0;-1;-1;-1
frame5458.png;1;(157, 89);(139, 88);18.0
frame5376.png;0;-1;-1;-1
frame4877.png;1;(139, 199);(72, 229);73.4
frame5189.png;1;(106, 145);(68, 147);38.1
frame5804.png;1;(124, 74);(114, 72);10.2
frame5614.png;1;(165, 100);(142, 104);23.3
frame5635.png;1;(158, 84);(148, 85);10.0
frame5003.png;0;-1;-1;-1
frame5100.png;0;-1;-1;-1
frame5180.png;1;(116, 141);(78, 144);38.1
frame5086.png;0;-1;-1;-1
frame5034.png;0;-1;-1;-1
frame5699.png;1;(159, 86);(137, 86);22.0
frame5642.png;1;(162, 91);(146, 92);16.0
frame4933.png;1;(173, 173);(157, 180);17.5
frame4962.png;0;-1;-1;-1
frame5776.png;1;(132, 86);(119, 87);13.0
frame5010.png;0;-1;-1;-1
frame5558.png;1;(170, 97);(150, 98);20.0
frame4880.png;0;-1;-1;-1
frame5579.png;1;(168, 78);(139, 80);29.1
frame4906.png;1;(211, 192);(159, 215);56.9
frame5051.png;0;-1;-1;-1
frame5038.png;0;-1;-1;-1
frame5120.png;1;(119, 125);(78, 133);41.8
frame5687.png;1;(149, 78);(137, 79);12.0
frame5508.png;1;(162, 80);(146, 75);16.8
frame5713.png;1;(146, 86);(138, 85);8.1
frame5129.png;0;-1;-1;-1
frame5196.png;1;(112, 141);(71, 142);41.0
frame5559.png;1;(170, 100);(147, 101);23.0
frame4953.png;0;-1;-1;-1
frame5179.png;1;(112, 141);(75, 142);37.0
frame5678.png;1;(150, 84);(140, 85);10.0
frame5265.png;1;(133, 107);(128, 105);5.4
frame5695.png;1;(155, 73);(142, 72);13.0
frame5313.png;1;(126, 99);(103, 95);23.3
frame5013.png;0;-1;-1;-1
frame5208.png;1;(111, 144);(73, 147);38.1
frame5448.png;1;(168, 102);(128, 101);40.0
frame5290.png;1;(128, 125);(114, 125);14.0
frame5184.png;1;(112, 145);(70, 148);42.1
frame4842.png;1;(112, 221);(88, 232);26.4
frame4821.png;1;(164, 221);(144, 228);21.2
frame5310.png;1;(124, 89);(107, 84);17.7
frame5050.png;0;-1;-1;-1
frame5581.png;1;(176, 94);(157, 93);19.0
frame5744.png;1;(151, 96);(93, 100);58.1
frame5343.png;0;-1;-1;-1
frame5176.png;1;(115, 138);(82, 139);33.0
frame5531.png;1;(162, 87);(155, 85);7.3
frame5731.png;1;(164, 80);(152, 80);12.0
frame5794.png;1;(129, 75);(122, 73);7.3
frame5055.png;0;-1;-1;-1
frame5675.png;1;(153, 93);(146, 93);7.0
frame5041.png;0;-1;-1;-1
frame5151.png;1;(72, 147);(16, 161);57.7
frame5006.png;0;-1;-1;-1
frame5453.png;1;(156, 88);(130, 87);26.0
frame5454.png;1;(156, 89);(134, 89);22.0
frame5460.png;1;(161, 91);(141, 89);20.1
frame5751.png;1;(104, 86);(73, 87);31.0
frame5047.png;0;-1;-1;-1
frame5039.png;0;-1;-1;-1
frame5693.png;1;(149, 71);(137, 71);12.0
frame5665.png;1;(151, 81);(142, 81);9.0
frame4923.png;0;-1;-1;-1
frame5586.png;1;(162, 102);(103, 109);59.4
frame5102.png;0;-1;-1;-1
frame5639.png;1;(160, 80);(136, 82);24.1
frame5311.png;1;(124, 86);(106, 83);18.2
frame4961.png;0;-1;-1;-1
frame5352.png;0;-1;-1;-1
frame5356.png;0;-1;-1;-1
frame4952.png;0;-1;-1;-1
