file;valid;p1;p2;dist
frame8519.png;1;(171, 103); (126, 122);48.8
frame1822.png;1;(125, 178); (178, 152);118.1
frame7059.png;1;(113, 199); (134, 193);44.6
frame4748.png;0;-1;-1;-1.0
frame9640.png;0;-1;-1;-1.0
frame727.png;0;-1;-1;-1.0
frame9180.png;1;(147, 108); (150, 111);4.2
frame9102.png;1;(141, 143); (135, 144);6.1
frame1560.png;0;-1;-1;-1.0
frame7268.png;1;(146, 138); (145, 163);50.0
frame8702.png;1;(174, 77); (129, 84);45.5
frame10168.png;0;-1;-1;-1.0
frame4380.png;1;(152, 123);(230, 71);93.7
frame8108.png;1;(142, 158); (228, 110);98.5
frame350.png;0;-1;-1;-1.0
frame1602.png;0;-1;-1;-1.0
frame4340.png;1;(118, 150);(194, 95);93.8
frame4088.png;0;-1;-1;-1.0
frame7379.png;0;-1;-1;-1.0
frame8130.png;0;-1;-1;-1.0
frame525.png;1;(161, 86);(123, 111);45.5
frame4182.png;0;-1;-1;-1.0
frame7426.png;1;(174, 148); (177, 122);53.3
frame8454.png;1;(133, 142); (237, 58);133.7
frame1678.png;0;-1;-1;-1.0
frame3557.png;1;(219, 96); (234, 117);50.8
frame700.png;0;-1;-1;-1.0
frame391.png;0;-1;-1;-1.0
frame4581.png;0;-1;-1;-1.0
frame692.png;0;-1;-1;-1.0
frame582.png;1;(182, 95);(174, 106);13.6
frame1121.png;1;(131, 90);(138, 88);7.3
frame8877.png;1;(176, 154); (91, 106);97.6
frame8642.png;1;(97, 82); (140, 120);57.4
frame8542.png;1;(141, 126); (217, 74);92.1
frame1010.png;0;-1;-1;-1.0
frame7608.png;0;-1;-1;-1.0
frame9975.png;1;(133, 89); (135, 88);2.2
frame4351.png;1;(119, 146);(198, 88);98.0
frame10043.png;0;-1;-1;-1.0
frame7045.png;1;(114, 133); (124, 137);21.5
frame7110.png;1;(195, 156); (178, 166);38.1
frame8238.png;0;-1;-1;-1.0
frame7074.png;1;(110, 112); (136, 104);54.4
frame9729.png;0;-1;-1;-1.0
frame3885.png;1;(162, 106);(228, 37);95.5
frame7517.png;1;(161, 49); (163, 51);2.8
frame745.png;1;(171, 45);(113, 72);64.0
frame3767.png;1;(175, 135); (176, 159);48.0
frame10045.png;0;-1;-1;-1.0
frame7949.png;0;-1;-1;-1.0
frame4012.png;0;-1;-1;-1.0
frame7760.png;0;-1;-1;-1.0
frame7447.png;1;(172, 121); (173, 99);44.0
frame7298.png;1;(176, 74); (184, 31);86.3
frame8076.png;0;-1;-1;-1.0
frame8959.png;1;(155, 120); (253, 166);108.3
frame7553.png;0;-1;-1;-1.0
frame1810.png;1;(113, 149); (124, 149);22.0
frame9017.png;1;(145, 46); (193, 68);52.8
frame511.png;1;(180, 69);(154, 80);28.2
frame3588.png;1;(248, 71); (262, 94);54.7
frame1204.png;0;-1;-1;-1.0
frame1878.png;1;(106, 124); (114, 124);17.0
frame4029.png;1;(110, 154);(184, 133);76.9
frame9792.png;1;(131, 143); (164, 157);35.8
frame8873.png;1;(196, 168); (96, 122);110.1
frame8094.png;0;-1;-1;-1.0
frame7286.png;1;(172, 152); (177, 183);62.6
frame722.png;0;-1;-1;-1.0
frame8081.png;0;-1;-1;-1.0
frame8709.png;1;(198, 92); (119, 135);89.9
frame4562.png;0;-1;-1;-1.0
frame9935.png;1;(179, 161); (171, 156);9.4
frame7243.png;1;(248, 81); (258, 96);34.7
frame9821.png;1;(182, 62); (178, 61);4.1
frame8249.png;0;-1;-1;-1.0
frame8771.png;1;(129, 143); (227, 67);124.0
frame4718.png;0;-1;-1;-1.0
frame9449.png;0;-1;-1;-1.0
frame4033.png;1;(111, 164);(168, 148);59.2
frame1217.png;0;-1;-1;-1.0
frame9185.png;0;-1;-1;-1.0
frame3646.png;0;-1;-1;-1.0
frame1877.png;1;(107, 124); (119, 122);24.3
frame740.png;1;(174, 35);(111, 67);70.7
frame8275.png;1;(99, 158); (146, 128);55.8
frame8744.png;1;(203, 147); (180, 131);28.0
frame8758.png;1;(126, 139); (33, 99);101.2
frame750.png;1;(175, 50);(123, 79);59.5
frame4699.png;0;-1;-1;-1.0
frame402.png;1;(111, 54);(51, 78);64.6
frame9793.png;0;-1;-1;-1.0
frame8387.png;0;-1;-1;-1.0
frame1769.png;1;(114, 107); (123, 103);18.8
frame8360.png;1;(169, 109); (232, 145);72.6
frame4034.png;1;(107, 166);(193, 149);87.7
frame9442.png;0;-1;-1;-1.0
frame4071.png;0;-1;-1;-1.0
frame4315.png;1;(117, 151);(191, 110);84.6
frame4450.png;1;(86, 93);(146, 45);76.8
frame8179.png;0;-1;-1;-1.0
frame4614.png;0;-1;-1;-1.0
frame3859.png;1;(160, 132);(225, 79);83.9
frame9965.png;0;-1;-1;-1.0
frame8285.png;0;-1;-1;-1.0
frame8518.png;1;(140, 77); (190, 82);50.2
frame9332.png;1;(137, 150); (139, 152);2.8
frame7436.png;1;(217, 94); (229, 112);42.2
frame4451.png;1;(82, 92);(148, 45);81.0
frame3794.png;1;(186, 94); (190, 123);58.5
frame3613.png;1;(226, 117); (243, 146);66.2
frame7768.png;0;-1;-1;-1.0
frame3663.png;0;-1;-1;-1.0
frame8499.png;1;(167, 100); (113, 113);55.5
frame8829.png;1;(134, 105); (199, 161);85.8
frame797.png;1;(170, 48);(109, 74);66.3
frame4785.png;0;-1;-1;-1.0
frame82.png;1;(136, 141);(119, 145);17.5
frame8951.png;0;-1;-1;-1.0
frame1807.png;1;(113, 150); (129, 149);32.0
frame219.png;1;(179, 173);(177, 174);2.2
frame7890.png;0;-1;-1;-1.0
frame9567.png;0;-1;-1;-1.0
frame8750.png;1;(219, 158); (178, 125);52.6
frame9446.png;1;(188, 90); (184, 88);4.5
frame1211.png;0;-1;-1;-1.0
frame4280.png;1;(100, 158);(142, 127);52.2
frame9293.png;1;(187, 89); (184, 87);3.6
frame7588.png;0;-1;-1;-1.0
frame9923.png;0;-1;-1;-1.0
frame9698.png;0;-1;-1;-1.0
frame508.png;0;-1;-1;-1.0
frame4254.png;1;(102, 153);(156, 111);68.4
frame1269.png;0;-1;-1;-1.0
frame9979.png;0;-1;-1;-1.0
frame7429.png;0;-1;-1;-1.0
frame1595.png;0;-1;-1;-1.0
frame8507.png;0;-1;-1;-1.0
frame9884.png;1;(189, 90); (177, 84);13.4
frame3971.png;1;(157, 144);(215, 120);62.8
frame8793.png;1;(139, 105); (205, 153);81.6
frame4561.png;0;-1;-1;-1.0
frame4415.png;1;(111, 90);(166, 29);82.1
frame81.png;0;-1;-1;-1.0
frame8556.png;1;(152, 69); (48, 97);107.7
frame9945.png;0;-1;-1;-1.0
frame3691.png;0;-1;-1;-1.0
frame32.png;0;-1;-1;-1.0
frame9670.png;0;-1;-1;-1.0
frame480.png;1;(129, 39);(85, 60);48.8
frame7234.png;1;(229, 102); (245, 128);60.0
frame3878.png;1;(158, 109);(207, 67);64.5
frame4026.png;1;(128, 174);(214, 156);87.9
frame360.png;0;-1;-1;-1.0
frame8128.png;1;(106, 89); (162, 130);69.4
frame9563.png;0;-1;-1;-1.0
frame806.png;1;(170, 47);(115, 69);59.2
frame8593.png;1;(212, 85); (156, 123);67.7
frame7453.png;0;-1;-1;-1.0
frame8479.png;1;(146, 109); (204, 162);78.6
frame9061.png;1;(145, 37); (210, 67);71.6
frame9243.png;0;-1;-1;-1.0
frame4721.png;1;(149, 125);(258, 82);117.2
frame1699.png;0;-1;-1;-1.0
frame9495.png;1;(139, 46); (142, 51);5.8
frame9844.png;0;-1;-1;-1.0
frame1110.png;1;(132, 89);(137, 87);5.4
frame9597.png;1;(181, 44); (141, 67);46.1
frame7052.png;1;(207, 183); (184, 178);47.3
frame3665.png;0;-1;-1;-1.0
frame9013.png;1;(151, 181); (152, 178);3.2
frame4523.png;0;-1;-1;-1.0
frame9362.png;0;-1;-1;-1.0
frame1864.png;1;(121, 100); (142, 97);42.6
frame4428.png;0;-1;-1;-1.0
frame4759.png;1;(103, 152);(126, 140);25.9
frame7419.png;1;(147, 163); (147, 188);51.0
frame8397.png;0;-1;-1;-1.0
frame7803.png;1;(160, 66); (156, 68);4.5
frame7873.png;0;-1;-1;-1.0
frame1220.png;1;(131, 181);(160, 172);30.4
frame9894.png;0;-1;-1;-1.0
frame3603.png;1;(218, 85); (233, 106);51.9
frame9607.png;0;-1;-1;-1.0
frame7071.png;0;-1;-1;-1.0
frame9099.png;0;-1;-1;-1.0
frame1674.png;0;-1;-1;-1.0
frame823.png;0;-1;-1;-1.0
frame9210.png;0;-1;-1;-1.0
frame4564.png;0;-1;-1;-1.0
frame957.png;0;-1;-1;-1.0
frame3596.png;1;(236, 71); (242, 86);33.6
frame8748.png;0;-1;-1;-1.0
frame1670.png;0;-1;-1;-1.0
frame1441.png;0;-1;-1;-1.0
frame8188.png;0;-1;-1;-1.0
frame8127.png;0;-1;-1;-1.0
frame7954.png;0;-1;-1;-1.0
frame3571.png;1;(217, 92); (228, 110);42.1
frame9575.png;0;-1;-1;-1.0
frame7126.png;1;(202, 98); (174, 94);57.6
frame4659.png;1;(163, 140);(243, 117);83.2
frame767.png;1;(183, 43);(144, 66);45.3
frame4619.png;0;-1;-1;-1.0
frame1501.png;0;-1;-1;-1.0
frame8567.png;0;-1;-1;-1.0
frame436.png;0;-1;-1;-1.0
frame10117.png;0;-1;-1;-1.0
frame8425.png;1;(217, 85); (168, 125);63.3
frame9157.png;1;(134, 146); (139, 147);5.1
frame467.png;0;-1;-1;-1.0
frame4591.png;0;-1;-1;-1.0
frame8061.png;0;-1;-1;-1.0
frame7516.png;1;(155, 168); (154, 168);1.0
frame8488.png;1;(136, 110); (223, 144);93.4
frame9.png;0;-1;-1;-1.0
frame8614.png;1;(146, 123); (249, 79);112.0
frame759.png;0;-1;-1;-1.0
frame8957.png;0;-1;-1;-1.0
frame4491.png;0;-1;-1;-1.0
frame7599.png;0;-1;-1;-1.0
frame3573.png;1;(216, 92); (227, 109);39.1
frame8095.png;1;(216, 144); (132, 206);104.4
frame8044.png;1;(172, 105); (223, 72);60.7
frame8022.png;1;(102, 93); (189, 33);105.7
frame7748.png;0;-1;-1;-1.0
frame9363.png;0;-1;-1;-1.0
frame4454.png;1;(109, 84);(188, 25);98.6
frame371.png;0;-1;-1;-1.0
frame8918.png;1;(184, 136); (292, 71);126.1
frame1272.png;0;-1;-1;-1.0
frame7790.png;0;-1;-1;-1.0
frame8377.png;1;(160, 74); (247, 77);87.1
frame3814.png;1;(175, 91); (175, 112);43.0
frame7969.png;1;(139, 98); (137, 100);2.8
frame4194.png;0;-1;-1;-1.0
frame10052.png;0;-1;-1;-1.0
frame9667.png;1;(146, 146); (157, 128);21.1
frame7985.png;0;-1;-1;-1.0
frame4260.png;1;(100, 154);(150, 115);63.4
frame4709.png;0;-1;-1;-1.0
frame9297.png;1;(137, 67); (141, 65);4.5
frame1682.png;0;-1;-1;-1.0
frame8712.png;1;(143, 175); (257, 160);115.0
frame8580.png;0;-1;-1;-1.0
frame4300.png;1;(99, 159);(148, 129);57.5
frame1051.png;1;(134, 96);(169, 81);38.1
frame8914.png;0;-1;-1;-1.0
frame3761.png;1;(173, 142); (174, 166);47.0
frame4694.png;0;-1;-1;-1.0
frame4314.png;1;(119, 150);(192, 110);83.2
frame7160.png;1;(217, 162); (197, 157);41.5
frame7733.png;0;-1;-1;-1.0
frame1350.png;0;-1;-1;-1.0
frame9149.png;1;(175, 189); (123, 160);59.5
frame9206.png;0;-1;-1;-1.0
frame3640.png;0;-1;-1;-1.0
frame1091.png;1;(153, 89);(155, 88);2.2
frame1237.png;0;-1;-1;-1.0
frame3730.png;1;(176, 168); (180, 216);95.3
frame8214.png;0;-1;-1;-1.0
frame1299.png;1;(144, 102);(142, 104);2.8
frame4358.png;1;(134, 143);(232, 70);122.2
frame9816.png;0;-1;-1;-1.0
frame1043.png;1;(142, 102);(200, 90);59.2
frame4065.png;1;(159, 162);(230, 133);76.7
frame9562.png;1;(171, 115); (154, 118);17.3
frame7603.png;0;-1;-1;-1.0
frame7057.png;1;(205, 90); (189, 82);34.9
frame1592.png;0;-1;-1;-1.0
frame7170.png;1;(115, 149); (129, 157);30.9
frame3900.png;1;(164, 118);(235, 54);95.6
frame3828.png;1;(160, 113);(207, 69);64.4
frame8279.png;1;(107, 171); (216, 132);115.8
frame541.png;1;(174, 105);(153, 120);25.8
frame368.png;0;-1;-1;-1.0
frame7939.png;0;-1;-1;-1.0
frame1701.png;0;-1;-1;-1.0
frame4301.png;1;(100, 159);(152, 129);60.0
frame1052.png;1;(158, 92);(191, 80);35.1
frame583.png;1;(183, 94);(174, 105);14.2
frame499.png;0;-1;-1;-1.0
frame463.png;0;-1;-1;-1.0
frame841.png;0;-1;-1;-1.0
frame9579.png;0;-1;-1;-1.0
frame8896.png;0;-1;-1;-1.0
frame850.png;0;-1;-1;-1.0
frame830.png;0;-1;-1;-1.0
frame7147.png;1;(214, 161); (193, 157);41.8
frame4645.png;1;(161, 137);(241, 107);85.4
frame7460.png;1;(239, 167); (251, 145);50.1
frame3686.png;0;-1;-1;-1.0
frame9173.png;0;-1;-1;-1.0
frame3531.png;0;-1;-1;-1.0
frame1328.png;1;(140, 97);(136, 96);4.1
frame3570.png;1;(216, 93); (228, 111);42.7
frame4600.png;0;-1;-1;-1.0
frame4329.png;1;(115, 151);(191, 101);91.0
frame892.png;0;-1;-1;-1.0
frame7345.png;0;-1;-1;-1.0
frame548.png;1;(179, 97);(167, 118);24.2
frame9886.png;0;-1;-1;-1.0
frame9494.png;1;(146, 146); (144, 144);2.8
frame7664.png;0;-1;-1;-1.0
frame4115.png;1;(125, 128);(195, 85);82.2
frame9727.png;0;-1;-1;-1.0
frame3696.png;1;(189, 152); (195, 182);61.0
frame10086.png;0;-1;-1;-1.0
frame9802.png;1;(193, 89); (186, 88);7.1
frame1555.png;0;-1;-1;-1.0
frame3802.png;0;-1;-1;-1.0
frame3925.png;1;(132, 155);(172, 138);43.5
frame818.png;0;-1;-1;-1.0
frame9827.png;0;-1;-1;-1.0
frame10099.png;1;(143, 160); (144, 160);1.0
frame1310.png;1;(146, 93);(144, 95);2.8
frame8156.png;1;(113, 175); (198, 149);88.9
frame1390.png;1;(162, 78);(160, 84);6.3
frame8073.png;1;(163, 156); (72, 107);103.4
frame8531.png;0;-1;-1;-1.0
frame8648.png;1;(200, 150); (118, 95);98.7
frame610.png;1;(187, 106);(180, 108);7.3
frame379.png;0;-1;-1;-1.0
frame1445.png;0;-1;-1;-1.0
frame411.png;0;-1;-1;-1.0
frame949.png;0;-1;-1;-1.0
frame1177.png;1;(125, 94);(126, 94);1.0
frame8858.png;1;(180, 142); (289, 80);125.4
frame4592.png;0;-1;-1;-1.0
frame8372.png;0;-1;-1;-1.0
frame3614.png;1;(227, 115); (243, 142);62.3
frame7891.png;0;-1;-1;-1.0
frame10097.png;0;-1;-1;-1.0
frame193.png;1;(165, 203);(164, 200);3.2
frame8700.png;0;-1;-1;-1.0
frame8774.png;1;(219, 81); (168, 112);59.7
frame7568.png;0;-1;-1;-1.0
frame110.png;1;(142, 132);(137, 132);5.0
frame10184.png;1;(179, 78); (176, 80);3.6
frame9741.png;0;-1;-1;-1.0
frame1582.png;0;-1;-1;-1.0
frame4768.png;0;-1;-1;-1.0
frame8508.png;1;(100, 83); (146, 120);59.0
frame4154.png;1;(152, 143);(204, 111);61.1
frame7253.png;1;(101, 92); (91, 110);42.1
frame7277.png;0;-1;-1;-1.0
frame9864.png;1;(149, 198); (151, 197);2.2
frame9879.png;0;-1;-1;-1.0
frame9475.png;0;-1;-1;-1.0
frame7641.png;1;(179, 142); (183, 143);4.1
frame4800.png;1;(113, 175);(198, 149);88.9
frame315.png;0;-1;-1;-1.0
frame8055.png;0;-1;-1;-1.0
frame773.png;0;-1;-1;-1.0
frame1731.png;1;(124, 86); (143, 76);43.8
frame1175.png;1;(131, 96);(133, 95);2.2
frame1799.png;1;(111, 135); (115, 133);9.4
frame7389.png;1;(172, 163); (173, 190);54.0
frame1034.png;1;(149, 88);(184, 69);39.8
frame1086.png;1;(155, 89);(157, 86);3.6
frame4522.png;0;-1;-1;-1.0
frame1579.png;0;-1;-1;-1.0
frame8066.png;1;(157, 131); (114, 155);49.2
frame3941.png;1;(157, 135);(189, 114);38.3
frame7377.png;0;-1;-1;-1.0
frame7926.png;0;-1;-1;-1.0
frame4682.png;0;-1;-1;-1.0
frame4132.png;1;(170, 132);(238, 96);76.9
frame9621.png;0;-1;-1;-1.0
frame3779.png;1;(169, 122); (169, 138);33.0
frame1126.png;1;(135, 88);(138, 86);3.6
frame746.png;1;(174, 47);(121, 76);60.4
frame717.png;0;-1;-1;-1.0
frame1438.png;0;-1;-1;-1.0
frame9515.png;0;-1;-1;-1.0
frame8474.png;1;(152, 114); (269, 159);125.4
frame9432.png;1;(193, 108); (179, 110);14.1
frame1830.png;0;-1;-1;-1.0
frame8184.png;0;-1;-1;-1.0
frame1538.png;0;-1;-1;-1.0
frame9646.png;0;-1;-1;-1.0
frame9612.png;1;(136, 108); (150, 111);14.3
frame7117.png;1;(200, 97); (174, 92);51.8
frame8890.png;1;(154, 168); (240, 149);88.1
frame7227.png;1;(101, 85); (85, 106);51.9
frame1521.png;0;-1;-1;-1.0
frame8916.png;1;(156, 125); (227, 75);86.8
frame7203.png;1;(83, 128); (62, 97);74.3
frame1205.png;0;-1;-1;-1.0
frame7699.png;0;-1;-1;-1.0
frame1710.png;0;-1;-1;-1.0
frame1346.png;0;-1;-1;-1.0
frame9655.png;1;(170, 59); (167, 57);3.6
frame9978.png;1;(173, 118); (168, 122);6.4
frame4535.png;1;(106, 172);(153, 165);47.5
frame1270.png;0;-1;-1;-1.0
frame4356.png;1;(122, 145);(214, 78);113.8
frame8987.png;1;(139, 91); (156, 106);22.7
frame1182.png;1;(129, 93);(133, 93);4.0
frame244.png;1;(180, 193);(177, 188);5.8
frame820.png;0;-1;-1;-1.0
frame4378.png;1;(141, 126);(216, 74);91.3
frame8694.png;1;(122, 93); (197, 143);90.1
frame9436.png;1;(124, 146); (130, 146);6.0
frame125.png;0;-1;-1;-1.0
frame9988.png;0;-1;-1;-1.0
frame838.png;0;-1;-1;-1.0
frame356.png;0;-1;-1;-1.0
frame4770.png;0;-1;-1;-1.0
frame8478.png;0;-1;-1;-1.0
frame1329.png;1;(138, 92);(136, 93);2.2
frame98.png;1;(156, 135);(144, 134);12.0
frame9353.png;0;-1;-1;-1.0
frame1015.png;0;-1;-1;-1.0
frame10040.png;0;-1;-1;-1.0
frame8487.png;1;(180, 118); (144, 93);43.8
frame1598.png;0;-1;-1;-1.0
frame9371.png;1;(178, 126); (159, 123);19.2
frame7107.png;1;(203, 129); (175, 131);57.2
frame9429.png;0;-1;-1;-1.0
frame683.png;0;-1;-1;-1.0
frame1580.png;0;-1;-1;-1.0
frame8492.png;1;(193, 151); (155, 133);42.0
frame7750.png;0;-1;-1;-1.0
frame7627.png;0;-1;-1;-1.0
frame1283.png;0;-1;-1;-1.0
frame285.png;0;-1;-1;-1.0
frame1532.png;0;-1;-1;-1.0
frame422.png;0;-1;-1;-1.0
frame4487.png;0;-1;-1;-1.0
frame4492.png;0;-1;-1;-1.0
frame4126.png;0;-1;-1;-1.0
frame4528.png;0;-1;-1;-1.0
frame1173.png;1;(132, 97);(138, 94);6.7
frame3768.png;1;(177, 132); (178, 157);49.1
frame7132.png;1;(134, 86); (167, 70);73.8
frame9044.png;1;(182, 95); (174, 106);13.6
frame9311.png;0;-1;-1;-1.0
frame10029.png;0;-1;-1;-1.0
frame588.png;1;(184, 92);(174, 104);15.6
frame139.png;0;-1;-1;-1.0
frame648.png;1;(191, 111);(187, 114);5.0
frame4395.png;1;(137, 95);(204, 34);90.6
frame10116.png;1;(153, 108); (150, 109);3.2
frame705.png;0;-1;-1;-1.0
frame9769.png;0;-1;-1;-1.0
frame7346.png;0;-1;-1;-1.0
frame8181.png;1;(187, 109); (141, 131);51.0
frame7427.png;1;(175, 147); (175, 129);37.0
frame1746.png;1;(115, 90); (129, 82);30.9
frame9635.png;1;(185, 107); (165, 108);20.0
frame4689.png;0;-1;-1;-1.0
frame8251.png;0;-1;-1;-1.0
frame236.png;1;(178, 177);(175, 174);4.2
frame8243.png;0;-1;-1;-1.0
frame7204.png;1;(88, 148); (79, 128);44.3
frame7612.png;0;-1;-1;-1.0
frame9906.png;1;(167, 150); (155, 154);12.6
frame7964.png;0;-1;-1;-1.0
frame650.png;1;(189, 105);(172, 107);17.1
frame7632.png;1;(179, 132); (197, 143);21.1
frame1766.png;1;(115, 102); (127, 96);28.2
frame7624.png;0;-1;-1;-1.0
frame3699.png;1;(173, 153); (175, 180);55.2
frame4399.png;1;(117, 92);(158, 45);62.4
frame3893.png;0;-1;-1;-1.0
frame7885.png;0;-1;-1;-1.0
frame640.png;1;(183, 100);(170, 102);13.2
frame1362.png;1;(158, 49);(156, 51);2.8
frame101.png;1;(146, 133);(137, 134);9.1
frame696.png;0;-1;-1;-1.0
frame10048.png;0;-1;-1;-1.0
frame7734.png;0;-1;-1;-1.0
frame9002.png;0;-1;-1;-1.0
frame9145.png;0;-1;-1;-1.0
frame9472.png;1;(181, 133); (174, 132);7.1
frame1260.png;0;-1;-1;-1.0
frame1694.png;0;-1;-1;-1.0
frame4283.png;1;(99, 157);(142, 126);53.0
frame8812.png;0;-1;-1;-1.0
frame9956.png;0;-1;-1;-1.0
frame7989.png;0;-1;-1;-1.0
frame7764.png;0;-1;-1;-1.0
frame8379.png;1;(200, 149); (122, 105);89.6
frame8528.png;1;(159, 108); (213, 61);71.6
frame7971.png;0;-1;-1;-1.0
frame7185.png;1;(204, 96); (196, 93);16.6
frame9345.png;1;(151, 195); (153, 193);2.8
frame8192.png;0;-1;-1;-1.0
frame8216.png;1;(126, 129); (188, 114);63.8
frame814.png;0;-1;-1;-1.0
frame857.png;0;-1;-1;-1.0
frame280.png;0;-1;-1;-1.0
frame7679.png;1;(141, 96); (138, 97);3.2
frame1651.png;0;-1;-1;-1.0
frame8772.png;1;(115, 151); (192, 99);92.9
frame4570.png;0;-1;-1;-1.0
frame1036.png;1;(145, 100);(174, 82);34.1
frame10074.png;0;-1;-1;-1.0
frame196.png;0;-1;-1;-1.0
frame7909.png;0;-1;-1;-1.0
frame7070.png;0;-1;-1;-1.0
frame1402.png;1;(173, 55);(168, 59);6.4
frame7647.png;0;-1;-1;-1.0
frame7922.png;1;(141, 144); (139, 141);3.6
frame9379.png;1;(136, 93); (140, 91);4.5
frame10094.png;1;(181, 139); (171, 138);10.0
frame7505.png;1;(130, 56); (158, 67);30.1
frame3774.png;1;(177, 126); (179, 150);48.2
frame4235.png;1;(107, 153);(163, 117);66.6
frame4211.png;1;(96, 151);(137, 108);59.4
frame907.png;0;-1;-1;-1.0
frame9482.png;0;-1;-1;-1.0
frame10075.png;1;(134, 150); (136, 152);2.8
frame9701.png;1;(168, 173); (164, 175);4.5
frame3747.png;1;(172, 157); (173, 182);51.0
frame8977.png;1;(228, 86); (172, 36);75.1
frame501.png;0;-1;-1;-1.0
frame4333.png;1;(117, 148);(196, 98);93.5
frame9721.png;1;(148, 103); (137, 101);11.2
frame1465.png;0;-1;-1;-1.0
frame9950.png;0;-1;-1;-1.0
frame7037.png;1;(196, 137); (165, 143);63.3
frame3796.png;1;(182, 92); (187, 124);64.6
frame9527.png;1;(149, 180); (151, 178);2.8
frame711.png;0;-1;-1;-1.0
frame1792.png;1;(115, 114); (119, 113);8.5
frame1168.png;1;(135, 93);(139, 91);4.5
frame9006.png;1;(172, 77); (174, 80);3.6
frame3672.png;0;-1;-1;-1.0
frame8669.png;1;(97, 71); (126, 86);32.6
frame9577.png;0;-1;-1;-1.0
